day,status,count,first_day,date
777 days,kein Impfschutz,17251,2020-02-27,2022-04-14
777 days,Impfschutz abgelaufen,25187,2020-02-27,2022-04-14
777 days,Vollständig geimpft,25562,2020-02-27,2022-04-14
777 days,Auffrischimpfung,43705,2020-02-27,2022-04-14
777 days,durch Infektion geimpft,85030,2020-02-27,2022-04-14
778 days,kein Impfschutz,17214,2020-02-27,2022-04-15
778 days,Impfschutz abgelaufen,25370,2020-02-27,2022-04-15
778 days,Vollständig geimpft,25342,2020-02-27,2022-04-15
778 days,Auffrischimpfung,43687,2020-02-27,2022-04-15
778 days,durch Infektion geimpft,85122,2020-02-27,2022-04-15
779 days,kein Impfschutz,17189,2020-02-27,2022-04-16
779 days,Impfschutz abgelaufen,25523,2020-02-27,2022-04-16
779 days,Vollständig geimpft,25142,2020-02-27,2022-04-16
779 days,Auffrischimpfung,43668,2020-02-27,2022-04-16
779 days,durch Infektion geimpft,85213,2020-02-27,2022-04-16
780 days,kein Impfschutz,17173,2020-02-27,2022-04-17
780 days,Impfschutz abgelaufen,25569,2020-02-27,2022-04-17
780 days,Vollständig geimpft,25072,2020-02-27,2022-04-17
780 days,Auffrischimpfung,43660,2020-02-27,2022-04-17
780 days,durch Infektion geimpft,85261,2020-02-27,2022-04-17
781 days,kein Impfschutz,17152,2020-02-27,2022-04-18
781 days,Impfschutz abgelaufen,25545,2020-02-27,2022-04-18
781 days,Vollständig geimpft,25066,2020-02-27,2022-04-18
781 days,Auffrischimpfung,43647,2020-02-27,2022-04-18
781 days,durch Infektion geimpft,85325,2020-02-27,2022-04-18
782 days,kein Impfschutz,17099,2020-02-27,2022-04-19
782 days,Impfschutz abgelaufen,25502,2020-02-27,2022-04-19
782 days,Vollständig geimpft,25038,2020-02-27,2022-04-19
782 days,Auffrischimpfung,43596,2020-02-27,2022-04-19
782 days,durch Infektion geimpft,85500,2020-02-27,2022-04-19
783 days,kein Impfschutz,17040,2020-02-27,2022-04-20
783 days,Impfschutz abgelaufen,25406,2020-02-27,2022-04-20
783 days,Vollständig geimpft,25006,2020-02-27,2022-04-20
783 days,Auffrischimpfung,43613,2020-02-27,2022-04-20
783 days,durch Infektion geimpft,85670,2020-02-27,2022-04-20
784 days,kein Impfschutz,16992,2020-02-27,2022-04-21
784 days,Impfschutz abgelaufen,25394,2020-02-27,2022-04-21
784 days,Vollständig geimpft,24943,2020-02-27,2022-04-21
784 days,Auffrischimpfung,43585,2020-02-27,2022-04-21
784 days,durch Infektion geimpft,85821,2020-02-27,2022-04-21
785 days,kein Impfschutz,16951,2020-02-27,2022-04-22
785 days,Impfschutz abgelaufen,25305,2020-02-27,2022-04-22
785 days,Vollständig geimpft,24915,2020-02-27,2022-04-22
785 days,Auffrischimpfung,43631,2020-02-27,2022-04-22
785 days,durch Infektion geimpft,85933,2020-02-27,2022-04-22
786 days,kein Impfschutz,16933,2020-02-27,2022-04-23
786 days,Impfschutz abgelaufen,25311,2020-02-27,2022-04-23
786 days,Vollständig geimpft,24860,2020-02-27,2022-04-23
786 days,Auffrischimpfung,43621,2020-02-27,2022-04-23
786 days,durch Infektion geimpft,86010,2020-02-27,2022-04-23
787 days,kein Impfschutz,16914,2020-02-27,2022-04-24
787 days,Impfschutz abgelaufen,25314,2020-02-27,2022-04-24
787 days,Vollständig geimpft,24846,2020-02-27,2022-04-24
787 days,Auffrischimpfung,43610,2020-02-27,2022-04-24
787 days,durch Infektion geimpft,86051,2020-02-27,2022-04-24
788 days,kein Impfschutz,16880,2020-02-27,2022-04-25
788 days,Impfschutz abgelaufen,25284,2020-02-27,2022-04-25
788 days,Vollständig geimpft,24831,2020-02-27,2022-04-25
788 days,Auffrischimpfung,43586,2020-02-27,2022-04-25
788 days,durch Infektion geimpft,86154,2020-02-27,2022-04-25
789 days,kein Impfschutz,16848,2020-02-27,2022-04-26
789 days,Impfschutz abgelaufen,25273,2020-02-27,2022-04-26
789 days,Vollständig geimpft,24797,2020-02-27,2022-04-26
789 days,Auffrischimpfung,43569,2020-02-27,2022-04-26
789 days,durch Infektion geimpft,86248,2020-02-27,2022-04-26
790 days,kein Impfschutz,16815,2020-02-27,2022-04-27
790 days,Impfschutz abgelaufen,25202,2020-02-27,2022-04-27
790 days,Vollständig geimpft,24797,2020-02-27,2022-04-27
790 days,Auffrischimpfung,43594,2020-02-27,2022-04-27
790 days,durch Infektion geimpft,86327,2020-02-27,2022-04-27
791 days,kein Impfschutz,16791,2020-02-27,2022-04-28
791 days,Impfschutz abgelaufen,25237,2020-02-27,2022-04-28
791 days,Vollständig geimpft,24732,2020-02-27,2022-04-28
791 days,Auffrischimpfung,43581,2020-02-27,2022-04-28
791 days,durch Infektion geimpft,86394,2020-02-27,2022-04-28
792 days,kein Impfschutz,16784,2020-02-27,2022-04-29
792 days,Impfschutz abgelaufen,25206,2020-02-27,2022-04-29
792 days,Vollständig geimpft,24733,2020-02-27,2022-04-29
792 days,Auffrischimpfung,43606,2020-02-27,2022-04-29
792 days,durch Infektion geimpft,86406,2020-02-27,2022-04-29
793 days,kein Impfschutz,16767,2020-02-27,2022-04-30
793 days,Impfschutz abgelaufen,25220,2020-02-27,2022-04-30
793 days,Partiell geimpft,2,2020-02-27,2022-04-30
793 days,Vollständig geimpft,24696,2020-02-27,2022-04-30
793 days,Auffrischimpfung,43599,2020-02-27,2022-04-30
793 days,durch Infektion geimpft,86451,2020-02-27,2022-04-30
794 days,kein Impfschutz,16754,2020-02-27,2022-05-01
794 days,Impfschutz abgelaufen,25262,2020-02-27,2022-05-01
794 days,Partiell geimpft,2,2020-02-27,2022-05-01
794 days,Vollständig geimpft,24671,2020-02-27,2022-05-01
794 days,Auffrischimpfung,43594,2020-02-27,2022-05-01
794 days,durch Infektion geimpft,86452,2020-02-27,2022-05-01
795 days,kein Impfschutz,16728,2020-02-27,2022-05-02
795 days,Impfschutz abgelaufen,25232,2020-02-27,2022-05-02
795 days,Partiell geimpft,2,2020-02-27,2022-05-02
795 days,Vollständig geimpft,24656,2020-02-27,2022-05-02
795 days,Auffrischimpfung,43580,2020-02-27,2022-05-02
795 days,durch Infektion geimpft,86537,2020-02-27,2022-05-02
796 days,kein Impfschutz,16698,2020-02-27,2022-05-03
796 days,Impfschutz abgelaufen,25243,2020-02-27,2022-05-03
796 days,Vollständig geimpft,24638,2020-02-27,2022-05-03
796 days,Auffrischimpfung,43556,2020-02-27,2022-05-03
796 days,durch Infektion geimpft,86600,2020-02-27,2022-05-03
797 days,kein Impfschutz,16665,2020-02-27,2022-05-04
797 days,Impfschutz abgelaufen,25211,2020-02-27,2022-05-04
797 days,Vollständig geimpft,24620,2020-02-27,2022-05-04
797 days,Auffrischimpfung,43597,2020-02-27,2022-05-04
797 days,durch Infektion geimpft,86642,2020-02-27,2022-05-04
798 days,kein Impfschutz,16644,2020-02-27,2022-05-05
798 days,Impfschutz abgelaufen,25228,2020-02-27,2022-05-05
798 days,Vollständig geimpft,24573,2020-02-27,2022-05-05
798 days,Auffrischimpfung,43613,2020-02-27,2022-05-05
798 days,durch Infektion geimpft,86677,2020-02-27,2022-05-05
799 days,kein Impfschutz,16621,2020-02-27,2022-05-06
799 days,Impfschutz abgelaufen,25296,2020-02-27,2022-05-06
799 days,Vollständig geimpft,24545,2020-02-27,2022-05-06
799 days,Auffrischimpfung,43539,2020-02-27,2022-05-06
799 days,durch Infektion geimpft,86734,2020-02-27,2022-05-06
800 days,kein Impfschutz,16611,2020-02-27,2022-05-07
800 days,Impfschutz abgelaufen,25355,2020-02-27,2022-05-07
800 days,Vollständig geimpft,24514,2020-02-27,2022-05-07
800 days,Auffrischimpfung,43497,2020-02-27,2022-05-07
800 days,durch Infektion geimpft,86758,2020-02-27,2022-05-07
801 days,kein Impfschutz,16601,2020-02-27,2022-05-08
801 days,Impfschutz abgelaufen,25394,2020-02-27,2022-05-08
801 days,Vollständig geimpft,24508,2020-02-27,2022-05-08
801 days,Auffrischimpfung,43489,2020-02-27,2022-05-08
801 days,durch Infektion geimpft,86743,2020-02-27,2022-05-08
802 days,kein Impfschutz,16578,2020-02-27,2022-05-09
802 days,Impfschutz abgelaufen,25402,2020-02-27,2022-05-09
802 days,Vollständig geimpft,24500,2020-02-27,2022-05-09
802 days,Auffrischimpfung,43470,2020-02-27,2022-05-09
802 days,durch Infektion geimpft,86785,2020-02-27,2022-05-09
803 days,kein Impfschutz,16550,2020-02-27,2022-05-10
803 days,Impfschutz abgelaufen,25482,2020-02-27,2022-05-10
803 days,Vollständig geimpft,24463,2020-02-27,2022-05-10
803 days,Auffrischimpfung,43450,2020-02-27,2022-05-10
803 days,durch Infektion geimpft,86790,2020-02-27,2022-05-10
804 days,kein Impfschutz,16527,2020-02-27,2022-05-11
804 days,Impfschutz abgelaufen,25533,2020-02-27,2022-05-11
804 days,Vollständig geimpft,24440,2020-02-27,2022-05-11
804 days,Auffrischimpfung,43460,2020-02-27,2022-05-11
804 days,durch Infektion geimpft,86775,2020-02-27,2022-05-11
805 days,kein Impfschutz,16511,2020-02-27,2022-05-12
805 days,Impfschutz abgelaufen,25605,2020-02-27,2022-05-12
805 days,Vollständig geimpft,24385,2020-02-27,2022-05-12
805 days,Auffrischimpfung,43463,2020-02-27,2022-05-12
805 days,durch Infektion geimpft,86771,2020-02-27,2022-05-12
806 days,kein Impfschutz,16500,2020-02-27,2022-05-13
806 days,Impfschutz abgelaufen,25742,2020-02-27,2022-05-13
806 days,Vollständig geimpft,24353,2020-02-27,2022-05-13
806 days,Auffrischimpfung,43365,2020-02-27,2022-05-13
806 days,durch Infektion geimpft,86775,2020-02-27,2022-05-13
807 days,kein Impfschutz,16485,2020-02-27,2022-05-14
807 days,Impfschutz abgelaufen,25925,2020-02-27,2022-05-14
807 days,Vollständig geimpft,24298,2020-02-27,2022-05-14
807 days,Auffrischimpfung,43251,2020-02-27,2022-05-14
807 days,durch Infektion geimpft,86776,2020-02-27,2022-05-14
808 days,kein Impfschutz,16478,2020-02-27,2022-05-15
808 days,Impfschutz abgelaufen,26065,2020-02-27,2022-05-15
808 days,Vollständig geimpft,24262,2020-02-27,2022-05-15
808 days,Auffrischimpfung,43216,2020-02-27,2022-05-15
808 days,durch Infektion geimpft,86714,2020-02-27,2022-05-15
809 days,kein Impfschutz,16455,2020-02-27,2022-05-16
809 days,Impfschutz abgelaufen,26148,2020-02-27,2022-05-16
809 days,Vollständig geimpft,24250,2020-02-27,2022-05-16
809 days,Auffrischimpfung,43202,2020-02-27,2022-05-16
809 days,durch Infektion geimpft,86680,2020-02-27,2022-05-16
810 days,kein Impfschutz,16439,2020-02-27,2022-05-17
810 days,Impfschutz abgelaufen,27297,2020-02-27,2022-05-17
810 days,Vollständig geimpft,24114,2020-02-27,2022-05-17
810 days,Auffrischimpfung,42247,2020-02-27,2022-05-17
810 days,durch Infektion geimpft,86638,2020-02-27,2022-05-17
811 days,kein Impfschutz,16421,2020-02-27,2022-05-18
811 days,Impfschutz abgelaufen,28542,2020-02-27,2022-05-18
811 days,Vollständig geimpft,23986,2020-02-27,2022-05-18
811 days,Auffrischimpfung,41238,2020-02-27,2022-05-18
811 days,durch Infektion geimpft,86548,2020-02-27,2022-05-18
812 days,kein Impfschutz,16406,2020-02-27,2022-05-19
812 days,Impfschutz abgelaufen,29695,2020-02-27,2022-05-19
812 days,Vollständig geimpft,23827,2020-02-27,2022-05-19
812 days,Auffrischimpfung,40306,2020-02-27,2022-05-19
812 days,durch Infektion geimpft,86501,2020-02-27,2022-05-19
813 days,kein Impfschutz,16392,2020-02-27,2022-05-20
813 days,Impfschutz abgelaufen,30563,2020-02-27,2022-05-20
813 days,Vollständig geimpft,23718,2020-02-27,2022-05-20
813 days,Auffrischimpfung,39590,2020-02-27,2022-05-20
813 days,durch Infektion geimpft,86472,2020-02-27,2022-05-20
814 days,kein Impfschutz,16385,2020-02-27,2022-05-21
814 days,Impfschutz abgelaufen,31092,2020-02-27,2022-05-21
814 days,Vollständig geimpft,23640,2020-02-27,2022-05-21
814 days,Auffrischimpfung,39180,2020-02-27,2022-05-21
814 days,durch Infektion geimpft,86438,2020-02-27,2022-05-21
815 days,kein Impfschutz,16383,2020-02-27,2022-05-22
815 days,Impfschutz abgelaufen,31211,2020-02-27,2022-05-22
815 days,Vollständig geimpft,23629,2020-02-27,2022-05-22
815 days,Auffrischimpfung,39146,2020-02-27,2022-05-22
815 days,durch Infektion geimpft,86366,2020-02-27,2022-05-22
816 days,kein Impfschutz,16368,2020-02-27,2022-05-23
816 days,Impfschutz abgelaufen,31360,2020-02-27,2022-05-23
816 days,Vollständig geimpft,23624,2020-02-27,2022-05-23
816 days,Auffrischimpfung,39137,2020-02-27,2022-05-23
816 days,durch Infektion geimpft,86246,2020-02-27,2022-05-23
817 days,kein Impfschutz,16354,2020-02-27,2022-05-24
817 days,Impfschutz abgelaufen,32320,2020-02-27,2022-05-24
817 days,Vollständig geimpft,23475,2020-02-27,2022-05-24
817 days,Auffrischimpfung,38482,2020-02-27,2022-05-24
817 days,durch Infektion geimpft,86104,2020-02-27,2022-05-24
818 days,kein Impfschutz,16334,2020-02-27,2022-05-25
818 days,Impfschutz abgelaufen,33531,2020-02-27,2022-05-25
818 days,Vollständig geimpft,23324,2020-02-27,2022-05-25
818 days,Auffrischimpfung,37600,2020-02-27,2022-05-25
818 days,durch Infektion geimpft,85946,2020-02-27,2022-05-25
819 days,kein Impfschutz,16330,2020-02-27,2022-05-26
819 days,Impfschutz abgelaufen,34897,2020-02-27,2022-05-26
819 days,Vollständig geimpft,23103,2020-02-27,2022-05-26
819 days,Auffrischimpfung,36634,2020-02-27,2022-05-26
819 days,durch Infektion geimpft,85771,2020-02-27,2022-05-26
820 days,kein Impfschutz,16324,2020-02-27,2022-05-27
820 days,Impfschutz abgelaufen,35798,2020-02-27,2022-05-27
820 days,Partiell geimpft,1,2020-02-27,2022-05-27
820 days,Vollständig geimpft,22971,2020-02-27,2022-05-27
820 days,Auffrischimpfung,35959,2020-02-27,2022-05-27
820 days,durch Infektion geimpft,85682,2020-02-27,2022-05-27
821 days,kein Impfschutz,16319,2020-02-27,2022-05-28
821 days,Impfschutz abgelaufen,36559,2020-02-27,2022-05-28
821 days,Vollständig geimpft,22826,2020-02-27,2022-05-28
821 days,Auffrischimpfung,35416,2020-02-27,2022-05-28
821 days,durch Infektion geimpft,85615,2020-02-27,2022-05-28
822 days,kein Impfschutz,16316,2020-02-27,2022-05-29
822 days,Impfschutz abgelaufen,37230,2020-02-27,2022-05-29
822 days,Vollständig geimpft,22707,2020-02-27,2022-05-29
822 days,Auffrischimpfung,35017,2020-02-27,2022-05-29
822 days,durch Infektion geimpft,85465,2020-02-27,2022-05-29
823 days,kein Impfschutz,16304,2020-02-27,2022-05-30
823 days,Impfschutz abgelaufen,37414,2020-02-27,2022-05-30
823 days,Vollständig geimpft,22696,2020-02-27,2022-05-30
823 days,Auffrischimpfung,35013,2020-02-27,2022-05-30
823 days,durch Infektion geimpft,85308,2020-02-27,2022-05-30
824 days,kein Impfschutz,16292,2020-02-27,2022-05-31
824 days,Impfschutz abgelaufen,38551,2020-02-27,2022-05-31
824 days,Vollständig geimpft,22533,2020-02-27,2022-05-31
824 days,Auffrischimpfung,34267,2020-02-27,2022-05-31
824 days,durch Infektion geimpft,85092,2020-02-27,2022-05-31
825 days,kein Impfschutz,16268,2020-02-27,2022-06-01
825 days,Impfschutz abgelaufen,39895,2020-02-27,2022-06-01
825 days,Vollständig geimpft,22338,2020-02-27,2022-06-01
825 days,Auffrischimpfung,33264,2020-02-27,2022-06-01
825 days,durch Infektion geimpft,84970,2020-02-27,2022-06-01
826 days,kein Impfschutz,16249,2020-02-27,2022-06-02
826 days,Impfschutz abgelaufen,41370,2020-02-27,2022-06-02
826 days,Partiell geimpft,1,2020-02-27,2022-06-02
826 days,Vollständig geimpft,22056,2020-02-27,2022-06-02
826 days,Auffrischimpfung,32261,2020-02-27,2022-06-02
826 days,durch Infektion geimpft,84798,2020-02-27,2022-06-02
827 days,kein Impfschutz,16234,2020-02-27,2022-06-03
827 days,Impfschutz abgelaufen,42424,2020-02-27,2022-06-03
827 days,Partiell geimpft,1,2020-02-27,2022-06-03
827 days,Vollständig geimpft,21837,2020-02-27,2022-06-03
827 days,Auffrischimpfung,31519,2020-02-27,2022-06-03
827 days,durch Infektion geimpft,84720,2020-02-27,2022-06-03
828 days,kein Impfschutz,16226,2020-02-27,2022-06-04
828 days,Impfschutz abgelaufen,43556,2020-02-27,2022-06-04
828 days,Partiell geimpft,2,2020-02-27,2022-06-04
828 days,Vollständig geimpft,21593,2020-02-27,2022-06-04
828 days,Auffrischimpfung,30723,2020-02-27,2022-06-04
828 days,durch Infektion geimpft,84635,2020-02-27,2022-06-04
829 days,kein Impfschutz,16218,2020-02-27,2022-06-05
829 days,Impfschutz abgelaufen,43883,2020-02-27,2022-06-05
829 days,Partiell geimpft,2,2020-02-27,2022-06-05
829 days,Vollständig geimpft,21556,2020-02-27,2022-06-05
829 days,Auffrischimpfung,30601,2020-02-27,2022-06-05
829 days,durch Infektion geimpft,84475,2020-02-27,2022-06-05
830 days,kein Impfschutz,16206,2020-02-27,2022-06-06
830 days,Impfschutz abgelaufen,44158,2020-02-27,2022-06-06
830 days,Partiell geimpft,2,2020-02-27,2022-06-06
830 days,Vollständig geimpft,21541,2020-02-27,2022-06-06
830 days,Auffrischimpfung,30562,2020-02-27,2022-06-06
830 days,durch Infektion geimpft,84266,2020-02-27,2022-06-06
831 days,kein Impfschutz,16190,2020-02-27,2022-06-07
831 days,Impfschutz abgelaufen,45363,2020-02-27,2022-06-07
831 days,Partiell geimpft,2,2020-02-27,2022-06-07
831 days,Vollständig geimpft,21292,2020-02-27,2022-06-07
831 days,Auffrischimpfung,29797,2020-02-27,2022-06-07
831 days,durch Infektion geimpft,84091,2020-02-27,2022-06-07
832 days,kein Impfschutz,16170,2020-02-27,2022-06-08
832 days,Impfschutz abgelaufen,46683,2020-02-27,2022-06-08
832 days,Vollständig geimpft,21043,2020-02-27,2022-06-08
832 days,Auffrischimpfung,28910,2020-02-27,2022-06-08
832 days,durch Infektion geimpft,83929,2020-02-27,2022-06-08
833 days,kein Impfschutz,16144,2020-02-27,2022-06-09
833 days,Impfschutz abgelaufen,47981,2020-02-27,2022-06-09
833 days,Vollständig geimpft,20739,2020-02-27,2022-06-09
833 days,Auffrischimpfung,28144,2020-02-27,2022-06-09
833 days,durch Infektion geimpft,83727,2020-02-27,2022-06-09
834 days,kein Impfschutz,16127,2020-02-27,2022-06-10
834 days,Impfschutz abgelaufen,49068,2020-02-27,2022-06-10
834 days,Vollständig geimpft,20498,2020-02-27,2022-06-10
834 days,Auffrischimpfung,27397,2020-02-27,2022-06-10
834 days,durch Infektion geimpft,83645,2020-02-27,2022-06-10
835 days,kein Impfschutz,16112,2020-02-27,2022-06-11
835 days,Impfschutz abgelaufen,50149,2020-02-27,2022-06-11
835 days,Vollständig geimpft,20228,2020-02-27,2022-06-11
835 days,Auffrischimpfung,26626,2020-02-27,2022-06-11
835 days,durch Infektion geimpft,83620,2020-02-27,2022-06-11
836 days,kein Impfschutz,16103,2020-02-27,2022-06-12
836 days,Impfschutz abgelaufen,50995,2020-02-27,2022-06-12
836 days,Vollständig geimpft,20051,2020-02-27,2022-06-12
836 days,Auffrischimpfung,26168,2020-02-27,2022-06-12
836 days,durch Infektion geimpft,83418,2020-02-27,2022-06-12
837 days,kein Impfschutz,16080,2020-02-27,2022-06-13
837 days,Impfschutz abgelaufen,51140,2020-02-27,2022-06-13
837 days,Vollständig geimpft,20041,2020-02-27,2022-06-13
837 days,Auffrischimpfung,26153,2020-02-27,2022-06-13
837 days,durch Infektion geimpft,83321,2020-02-27,2022-06-13
838 days,kein Impfschutz,16059,2020-02-27,2022-06-14
838 days,Impfschutz abgelaufen,52455,2020-02-27,2022-06-14
838 days,Vollständig geimpft,19687,2020-02-27,2022-06-14
838 days,Auffrischimpfung,25363,2020-02-27,2022-06-14
838 days,durch Infektion geimpft,83171,2020-02-27,2022-06-14
839 days,kein Impfschutz,16033,2020-02-27,2022-06-15
839 days,Impfschutz abgelaufen,53567,2020-02-27,2022-06-15
839 days,Vollständig geimpft,19437,2020-02-27,2022-06-15
839 days,Auffrischimpfung,24661,2020-02-27,2022-06-15
839 days,durch Infektion geimpft,83037,2020-02-27,2022-06-15
840 days,kein Impfschutz,16014,2020-02-27,2022-06-16
840 days,Impfschutz abgelaufen,54665,2020-02-27,2022-06-16
840 days,Vollständig geimpft,19140,2020-02-27,2022-06-16
840 days,Auffrischimpfung,23967,2020-02-27,2022-06-16
840 days,durch Infektion geimpft,82949,2020-02-27,2022-06-16
841 days,kein Impfschutz,15998,2020-02-27,2022-06-17
841 days,Impfschutz abgelaufen,55779,2020-02-27,2022-06-17
841 days,Vollständig geimpft,18827,2020-02-27,2022-06-17
841 days,Auffrischimpfung,23183,2020-02-27,2022-06-17
841 days,durch Infektion geimpft,82948,2020-02-27,2022-06-17
842 days,kein Impfschutz,15983,2020-02-27,2022-06-18
842 days,Impfschutz abgelaufen,56836,2020-02-27,2022-06-18
842 days,Vollständig geimpft,18516,2020-02-27,2022-06-18
842 days,Auffrischimpfung,22464,2020-02-27,2022-06-18
842 days,durch Infektion geimpft,82936,2020-02-27,2022-06-18
843 days,kein Impfschutz,15968,2020-02-27,2022-06-19
843 days,Impfschutz abgelaufen,57091,2020-02-27,2022-06-19
843 days,Vollständig geimpft,18467,2020-02-27,2022-06-19
843 days,Auffrischimpfung,22375,2020-02-27,2022-06-19
843 days,durch Infektion geimpft,82834,2020-02-27,2022-06-19
844 days,kein Impfschutz,15919,2020-02-27,2022-06-20
844 days,Impfschutz abgelaufen,57173,2020-02-27,2022-06-20
844 days,Vollständig geimpft,18457,2020-02-27,2022-06-20
844 days,Auffrischimpfung,22358,2020-02-27,2022-06-20
844 days,durch Infektion geimpft,82828,2020-02-27,2022-06-20
845 days,kein Impfschutz,15894,2020-02-27,2022-06-21
845 days,Impfschutz abgelaufen,58535,2020-02-27,2022-06-21
845 days,Vollständig geimpft,18046,2020-02-27,2022-06-21
845 days,Auffrischimpfung,21487,2020-02-27,2022-06-21
845 days,durch Infektion geimpft,82773,2020-02-27,2022-06-21
846 days,kein Impfschutz,15855,2020-02-27,2022-06-22
846 days,Impfschutz abgelaufen,59598,2020-02-27,2022-06-22
846 days,Vollständig geimpft,17735,2020-02-27,2022-06-22
846 days,Auffrischimpfung,20827,2020-02-27,2022-06-22
846 days,durch Infektion geimpft,82720,2020-02-27,2022-06-22
847 days,kein Impfschutz,15814,2020-02-27,2022-06-23
847 days,Impfschutz abgelaufen,60544,2020-02-27,2022-06-23
847 days,Vollständig geimpft,17373,2020-02-27,2022-06-23
847 days,Auffrischimpfung,20234,2020-02-27,2022-06-23
847 days,durch Infektion geimpft,82770,2020-02-27,2022-06-23
848 days,kein Impfschutz,15789,2020-02-27,2022-06-24
848 days,Impfschutz abgelaufen,61341,2020-02-27,2022-06-24
848 days,Vollständig geimpft,17118,2020-02-27,2022-06-24
848 days,Auffrischimpfung,19708,2020-02-27,2022-06-24
848 days,durch Infektion geimpft,82779,2020-02-27,2022-06-24
849 days,kein Impfschutz,15767,2020-02-27,2022-06-25
849 days,Impfschutz abgelaufen,61416,2020-02-27,2022-06-25
849 days,Vollständig geimpft,17100,2020-02-27,2022-06-25
849 days,Auffrischimpfung,19657,2020-02-27,2022-06-25
849 days,durch Infektion geimpft,82795,2020-02-27,2022-06-25
850 days,kein Impfschutz,15756,2020-02-27,2022-06-26
850 days,Impfschutz abgelaufen,61499,2020-02-27,2022-06-26
850 days,Vollständig geimpft,17091,2020-02-27,2022-06-26
850 days,Auffrischimpfung,19650,2020-02-27,2022-06-26
850 days,durch Infektion geimpft,82739,2020-02-27,2022-06-26
851 days,kein Impfschutz,15719,2020-02-27,2022-06-27
851 days,Impfschutz abgelaufen,61496,2020-02-27,2022-06-27
851 days,Vollständig geimpft,17058,2020-02-27,2022-06-27
851 days,Auffrischimpfung,19629,2020-02-27,2022-06-27
851 days,durch Infektion geimpft,82833,2020-02-27,2022-06-27
852 days,kein Impfschutz,15679,2020-02-27,2022-06-28
852 days,Impfschutz abgelaufen,62870,2020-02-27,2022-06-28
852 days,Vollständig geimpft,16555,2020-02-27,2022-06-28
852 days,Auffrischimpfung,18724,2020-02-27,2022-06-28
852 days,durch Infektion geimpft,82907,2020-02-27,2022-06-28
853 days,kein Impfschutz,15636,2020-02-27,2022-06-29
853 days,Impfschutz abgelaufen,64222,2020-02-27,2022-06-29
853 days,Vollständig geimpft,16115,2020-02-27,2022-06-29
853 days,Auffrischimpfung,17832,2020-02-27,2022-06-29
853 days,durch Infektion geimpft,82930,2020-02-27,2022-06-29
854 days,kein Impfschutz,15600,2020-02-27,2022-06-30
854 days,Impfschutz abgelaufen,65506,2020-02-27,2022-06-30
854 days,Vollständig geimpft,15595,2020-02-27,2022-06-30
854 days,Auffrischimpfung,16992,2020-02-27,2022-06-30
854 days,durch Infektion geimpft,83042,2020-02-27,2022-06-30
855 days,kein Impfschutz,15577,2020-02-27,2022-07-01
855 days,Impfschutz abgelaufen,66726,2020-02-27,2022-07-01
855 days,Vollständig geimpft,15116,2020-02-27,2022-07-01
855 days,Auffrischimpfung,16179,2020-02-27,2022-07-01
855 days,durch Infektion geimpft,83137,2020-02-27,2022-07-01
856 days,kein Impfschutz,15553,2020-02-27,2022-07-02
856 days,Impfschutz abgelaufen,66748,2020-02-27,2022-07-02
856 days,Vollständig geimpft,15097,2020-02-27,2022-07-02
856 days,Auffrischimpfung,16144,2020-02-27,2022-07-02
856 days,durch Infektion geimpft,83193,2020-02-27,2022-07-02
857 days,kein Impfschutz,15542,2020-02-27,2022-07-03
857 days,Impfschutz abgelaufen,66921,2020-02-27,2022-07-03
857 days,Vollständig geimpft,15090,2020-02-27,2022-07-03
857 days,Auffrischimpfung,16143,2020-02-27,2022-07-03
857 days,durch Infektion geimpft,83039,2020-02-27,2022-07-03
858 days,kein Impfschutz,15494,2020-02-27,2022-07-04
858 days,Impfschutz abgelaufen,66973,2020-02-27,2022-07-04
858 days,Vollständig geimpft,15071,2020-02-27,2022-07-04
858 days,Auffrischimpfung,16112,2020-02-27,2022-07-04
858 days,durch Infektion geimpft,83085,2020-02-27,2022-07-04
859 days,kein Impfschutz,15445,2020-02-27,2022-07-05
859 days,Impfschutz abgelaufen,68338,2020-02-27,2022-07-05
859 days,Partiell geimpft,1,2020-02-27,2022-07-05
859 days,Vollständig geimpft,14492,2020-02-27,2022-07-05
859 days,Auffrischimpfung,15325,2020-02-27,2022-07-05
859 days,durch Infektion geimpft,83134,2020-02-27,2022-07-05
860 days,kein Impfschutz,15409,2020-02-27,2022-07-06
860 days,Impfschutz abgelaufen,69681,2020-02-27,2022-07-06
860 days,Vollständig geimpft,13985,2020-02-27,2022-07-06
860 days,Auffrischimpfung,14578,2020-02-27,2022-07-06
860 days,durch Infektion geimpft,83082,2020-02-27,2022-07-06
861 days,kein Impfschutz,15363,2020-02-27,2022-07-07
861 days,Impfschutz abgelaufen,70916,2020-02-27,2022-07-07
861 days,Vollständig geimpft,13467,2020-02-27,2022-07-07
861 days,Auffrischimpfung,13888,2020-02-27,2022-07-07
861 days,durch Infektion geimpft,83101,2020-02-27,2022-07-07
862 days,kein Impfschutz,15326,2020-02-27,2022-07-08
862 days,Impfschutz abgelaufen,72379,2020-02-27,2022-07-08
862 days,Partiell geimpft,1,2020-02-27,2022-07-08
862 days,Vollständig geimpft,12836,2020-02-27,2022-07-08
862 days,Auffrischimpfung,12994,2020-02-27,2022-07-08
862 days,durch Infektion geimpft,83199,2020-02-27,2022-07-08
863 days,kein Impfschutz,15312,2020-02-27,2022-07-09
