day,status,count,first_day,date
780 days,Impfschutz abgelaufen,196,2020-02-27,2022-04-17
780 days,Grundimmunisiert,20239,2020-02-27,2022-04-17
780 days,Auffrischimpfung,45471,2020-02-27,2022-04-17
780 days,durch Infektion immunisiert,130829,2020-02-27,2022-04-17
781 days,Impfschutz abgelaufen,64,2020-02-27,2022-04-18
781 days,Grundimmunisiert,20234,2020-02-27,2022-04-18
781 days,Auffrischimpfung,45462,2020-02-27,2022-04-18
781 days,durch Infektion immunisiert,130975,2020-02-27,2022-04-18
782 days,Impfschutz abgelaufen,44,2020-02-27,2022-04-19
782 days,Grundimmunisiert,20200,2020-02-27,2022-04-19
782 days,Auffrischimpfung,45433,2020-02-27,2022-04-19
782 days,durch Infektion immunisiert,131058,2020-02-27,2022-04-19
783 days,Impfschutz abgelaufen,49,2020-02-27,2022-04-20
783 days,Grundimmunisiert,20041,2020-02-27,2022-04-20
783 days,Auffrischimpfung,45522,2020-02-27,2022-04-20
783 days,durch Infektion immunisiert,131123,2020-02-27,2022-04-20
784 days,Impfschutz abgelaufen,83,2020-02-27,2022-04-21
784 days,Grundimmunisiert,19997,2020-02-27,2022-04-21
784 days,Auffrischimpfung,45491,2020-02-27,2022-04-21
784 days,durch Infektion immunisiert,131164,2020-02-27,2022-04-21
785 days,Impfschutz abgelaufen,35,2020-02-27,2022-04-22
785 days,Grundimmunisiert,19840,2020-02-27,2022-04-22
785 days,Auffrischimpfung,45595,2020-02-27,2022-04-22
785 days,durch Infektion immunisiert,131265,2020-02-27,2022-04-22
786 days,Impfschutz abgelaufen,66,2020-02-27,2022-04-23
786 days,Grundimmunisiert,19782,2020-02-27,2022-04-23
786 days,Auffrischimpfung,45592,2020-02-27,2022-04-23
786 days,durch Infektion immunisiert,131295,2020-02-27,2022-04-23
787 days,Impfschutz abgelaufen,66,2020-02-27,2022-04-24
787 days,Grundimmunisiert,19772,2020-02-27,2022-04-24
787 days,Auffrischimpfung,45576,2020-02-27,2022-04-24
787 days,durch Infektion immunisiert,131321,2020-02-27,2022-04-24
788 days,Impfschutz abgelaufen,47,2020-02-27,2022-04-25
788 days,Grundimmunisiert,19763,2020-02-27,2022-04-25
788 days,Auffrischimpfung,45549,2020-02-27,2022-04-25
788 days,durch Infektion immunisiert,131376,2020-02-27,2022-04-25
789 days,Impfschutz abgelaufen,46,2020-02-27,2022-04-26
789 days,Grundimmunisiert,19743,2020-02-27,2022-04-26
789 days,Auffrischimpfung,45533,2020-02-27,2022-04-26
789 days,durch Infektion immunisiert,131413,2020-02-27,2022-04-26
790 days,Impfschutz abgelaufen,82,2020-02-27,2022-04-27
790 days,Grundimmunisiert,19631,2020-02-27,2022-04-27
790 days,Auffrischimpfung,45609,2020-02-27,2022-04-27
790 days,durch Infektion immunisiert,131413,2020-02-27,2022-04-27
791 days,Impfschutz abgelaufen,101,2020-02-27,2022-04-28
791 days,Grundimmunisiert,19569,2020-02-27,2022-04-28
791 days,Auffrischimpfung,45609,2020-02-27,2022-04-28
791 days,durch Infektion immunisiert,131456,2020-02-27,2022-04-28
792 days,Impfschutz abgelaufen,94,2020-02-27,2022-04-29
792 days,Grundimmunisiert,19475,2020-02-27,2022-04-29
792 days,Auffrischimpfung,45680,2020-02-27,2022-04-29
792 days,durch Infektion immunisiert,131486,2020-02-27,2022-04-29
793 days,Impfschutz abgelaufen,72,2020-02-27,2022-04-30
793 days,Grundimmunisiert,19435,2020-02-27,2022-04-30
793 days,Auffrischimpfung,45679,2020-02-27,2022-04-30
793 days,durch Infektion immunisiert,131549,2020-02-27,2022-04-30
794 days,Impfschutz abgelaufen,117,2020-02-27,2022-05-01
794 days,Grundimmunisiert,19411,2020-02-27,2022-05-01
794 days,Auffrischimpfung,45675,2020-02-27,2022-05-01
794 days,durch Infektion immunisiert,131532,2020-02-27,2022-05-01
795 days,Impfschutz abgelaufen,37,2020-02-27,2022-05-02
795 days,Grundimmunisiert,19404,2020-02-27,2022-05-02
795 days,Auffrischimpfung,45664,2020-02-27,2022-05-02
795 days,durch Infektion immunisiert,131630,2020-02-27,2022-05-02
796 days,Impfschutz abgelaufen,103,2020-02-27,2022-05-03
796 days,Grundimmunisiert,19387,2020-02-27,2022-05-03
796 days,Auffrischimpfung,45646,2020-02-27,2022-05-03
796 days,durch Infektion immunisiert,131599,2020-02-27,2022-05-03
797 days,Impfschutz abgelaufen,113,2020-02-27,2022-05-04
797 days,Grundimmunisiert,19267,2020-02-27,2022-05-04
797 days,Auffrischimpfung,45740,2020-02-27,2022-05-04
797 days,durch Infektion immunisiert,131615,2020-02-27,2022-05-04
798 days,Impfschutz abgelaufen,111,2020-02-27,2022-05-05
798 days,Grundimmunisiert,19163,2020-02-27,2022-05-05
798 days,Auffrischimpfung,45780,2020-02-27,2022-05-05
798 days,durch Infektion immunisiert,131681,2020-02-27,2022-05-05
799 days,Impfschutz abgelaufen,131,2020-02-27,2022-05-06
799 days,Grundimmunisiert,19121,2020-02-27,2022-05-06
799 days,Auffrischimpfung,45715,2020-02-27,2022-05-06
799 days,durch Infektion immunisiert,131768,2020-02-27,2022-05-06
800 days,Impfschutz abgelaufen,142,2020-02-27,2022-05-07
800 days,Grundimmunisiert,19083,2020-02-27,2022-05-07
800 days,Auffrischimpfung,45678,2020-02-27,2022-05-07
800 days,durch Infektion immunisiert,131832,2020-02-27,2022-05-07
801 days,Impfschutz abgelaufen,188,2020-02-27,2022-05-08
801 days,Grundimmunisiert,19077,2020-02-27,2022-05-08
801 days,Auffrischimpfung,45672,2020-02-27,2022-05-08
801 days,durch Infektion immunisiert,131798,2020-02-27,2022-05-08
802 days,Impfschutz abgelaufen,119,2020-02-27,2022-05-09
802 days,Grundimmunisiert,19068,2020-02-27,2022-05-09
802 days,Auffrischimpfung,45657,2020-02-27,2022-05-09
802 days,durch Infektion immunisiert,131891,2020-02-27,2022-05-09
803 days,Impfschutz abgelaufen,193,2020-02-27,2022-05-10
803 days,Grundimmunisiert,19035,2020-02-27,2022-05-10
803 days,Auffrischimpfung,45634,2020-02-27,2022-05-10
803 days,durch Infektion immunisiert,131873,2020-02-27,2022-05-10
804 days,Impfschutz abgelaufen,320,2020-02-27,2022-05-11
804 days,Grundimmunisiert,18866,2020-02-27,2022-05-11
804 days,Auffrischimpfung,45724,2020-02-27,2022-05-11
804 days,durch Infektion immunisiert,131825,2020-02-27,2022-05-11
805 days,Impfschutz abgelaufen,391,2020-02-27,2022-05-12
805 days,Grundimmunisiert,18777,2020-02-27,2022-05-12
805 days,Auffrischimpfung,45751,2020-02-27,2022-05-12
805 days,durch Infektion immunisiert,131816,2020-02-27,2022-05-12
806 days,Impfschutz abgelaufen,513,2020-02-27,2022-05-13
806 days,Grundimmunisiert,18734,2020-02-27,2022-05-13
806 days,Auffrischimpfung,45668,2020-02-27,2022-05-13
806 days,durch Infektion immunisiert,131820,2020-02-27,2022-05-13
807 days,Impfschutz abgelaufen,659,2020-02-27,2022-05-14
807 days,Grundimmunisiert,18677,2020-02-27,2022-05-14
807 days,Auffrischimpfung,45584,2020-02-27,2022-05-14
807 days,durch Infektion immunisiert,131815,2020-02-27,2022-05-14
808 days,Impfschutz abgelaufen,849,2020-02-27,2022-05-15
808 days,Grundimmunisiert,18642,2020-02-27,2022-05-15
808 days,Auffrischimpfung,45549,2020-02-27,2022-05-15
808 days,durch Infektion immunisiert,131695,2020-02-27,2022-05-15
809 days,Impfschutz abgelaufen,963,2020-02-27,2022-05-16
809 days,Grundimmunisiert,18627,2020-02-27,2022-05-16
809 days,Auffrischimpfung,45530,2020-02-27,2022-05-16
809 days,durch Infektion immunisiert,131615,2020-02-27,2022-05-16
810 days,Impfschutz abgelaufen,2020,2020-02-27,2022-05-17
810 days,Grundimmunisiert,18466,2020-02-27,2022-05-17
810 days,Auffrischimpfung,44725,2020-02-27,2022-05-17
810 days,durch Infektion immunisiert,131524,2020-02-27,2022-05-17
811 days,Impfschutz abgelaufen,3309,2020-02-27,2022-05-18
811 days,Grundimmunisiert,18199,2020-02-27,2022-05-18
811 days,Auffrischimpfung,43888,2020-02-27,2022-05-18
811 days,durch Infektion immunisiert,131339,2020-02-27,2022-05-18
812 days,Impfschutz abgelaufen,4433,2020-02-27,2022-05-19
812 days,Grundimmunisiert,17991,2020-02-27,2022-05-19
812 days,Auffrischimpfung,43057,2020-02-27,2022-05-19
812 days,durch Infektion immunisiert,131254,2020-02-27,2022-05-19
813 days,Impfschutz abgelaufen,5220,2020-02-27,2022-05-20
813 days,Grundimmunisiert,17869,2020-02-27,2022-05-20
813 days,Auffrischimpfung,42451,2020-02-27,2022-05-20
813 days,durch Infektion immunisiert,131195,2020-02-27,2022-05-20
814 days,Impfschutz abgelaufen,5750,2020-02-27,2022-05-21
814 days,Grundimmunisiert,17753,2020-02-27,2022-05-21
814 days,Auffrischimpfung,42096,2020-02-27,2022-05-21
814 days,durch Infektion immunisiert,131136,2020-02-27,2022-05-21
815 days,Impfschutz abgelaufen,5972,2020-02-27,2022-05-22
815 days,Grundimmunisiert,17744,2020-02-27,2022-05-22
815 days,Auffrischimpfung,42059,2020-02-27,2022-05-22
815 days,durch Infektion immunisiert,130960,2020-02-27,2022-05-22
816 days,Impfschutz abgelaufen,6257,2020-02-27,2022-05-23
816 days,Grundimmunisiert,17743,2020-02-27,2022-05-23
816 days,Auffrischimpfung,42048,2020-02-27,2022-05-23
816 days,durch Infektion immunisiert,130687,2020-02-27,2022-05-23
817 days,Impfschutz abgelaufen,7304,2020-02-27,2022-05-24
817 days,Grundimmunisiert,17610,2020-02-27,2022-05-24
817 days,Auffrischimpfung,41442,2020-02-27,2022-05-24
817 days,durch Infektion immunisiert,130379,2020-02-27,2022-05-24
818 days,Impfschutz abgelaufen,8664,2020-02-27,2022-05-25
818 days,Grundimmunisiert,17392,2020-02-27,2022-05-25
818 days,Auffrischimpfung,40648,2020-02-27,2022-05-25
818 days,durch Infektion immunisiert,130031,2020-02-27,2022-05-25
819 days,Impfschutz abgelaufen,10190,2020-02-27,2022-05-26
819 days,Grundimmunisiert,17145,2020-02-27,2022-05-26
819 days,Auffrischimpfung,39765,2020-02-27,2022-05-26
819 days,durch Infektion immunisiert,129635,2020-02-27,2022-05-26
820 days,Impfschutz abgelaufen,11136,2020-02-27,2022-05-27
820 days,Grundimmunisiert,16985,2020-02-27,2022-05-27
820 days,Auffrischimpfung,39153,2020-02-27,2022-05-27
820 days,durch Infektion immunisiert,129461,2020-02-27,2022-05-27
821 days,Impfschutz abgelaufen,11925,2020-02-27,2022-05-28
821 days,Grundimmunisiert,16842,2020-02-27,2022-05-28
821 days,Auffrischimpfung,38652,2020-02-27,2022-05-28
821 days,durch Infektion immunisiert,129316,2020-02-27,2022-05-28
822 days,Impfschutz abgelaufen,12766,2020-02-27,2022-05-29
822 days,Grundimmunisiert,16731,2020-02-27,2022-05-29
822 days,Auffrischimpfung,38302,2020-02-27,2022-05-29
822 days,durch Infektion immunisiert,128936,2020-02-27,2022-05-29
823 days,Impfschutz abgelaufen,13138,2020-02-27,2022-05-30
823 days,Grundimmunisiert,16729,2020-02-27,2022-05-30
823 days,Auffrischimpfung,38294,2020-02-27,2022-05-30
823 days,durch Infektion immunisiert,128574,2020-02-27,2022-05-30
824 days,Impfschutz abgelaufen,14519,2020-02-27,2022-05-31
824 days,Grundimmunisiert,16544,2020-02-27,2022-05-31
824 days,Auffrischimpfung,37582,2020-02-27,2022-05-31
824 days,durch Infektion immunisiert,128090,2020-02-27,2022-05-31
825 days,Impfschutz abgelaufen,15925,2020-02-27,2022-06-01
825 days,Grundimmunisiert,16301,2020-02-27,2022-06-01
825 days,Auffrischimpfung,36689,2020-02-27,2022-06-01
825 days,durch Infektion immunisiert,127820,2020-02-27,2022-06-01
826 days,Impfschutz abgelaufen,17492,2020-02-27,2022-06-02
826 days,Grundimmunisiert,16010,2020-02-27,2022-06-02
826 days,Auffrischimpfung,35804,2020-02-27,2022-06-02
826 days,durch Infektion immunisiert,127429,2020-02-27,2022-06-02
827 days,Impfschutz abgelaufen,18603,2020-02-27,2022-06-03
827 days,Grundimmunisiert,15789,2020-02-27,2022-06-03
827 days,Auffrischimpfung,35071,2020-02-27,2022-06-03
827 days,durch Infektion immunisiert,127272,2020-02-27,2022-06-03
828 days,Impfschutz abgelaufen,19742,2020-02-27,2022-06-04
828 days,Grundimmunisiert,15561,2020-02-27,2022-06-04
828 days,Auffrischimpfung,34345,2020-02-27,2022-06-04
828 days,durch Infektion immunisiert,127087,2020-02-27,2022-06-04
829 days,Impfschutz abgelaufen,20259,2020-02-27,2022-06-05
829 days,Grundimmunisiert,15528,2020-02-27,2022-06-05
829 days,Auffrischimpfung,34233,2020-02-27,2022-06-05
829 days,durch Infektion immunisiert,126715,2020-02-27,2022-06-05
830 days,Impfschutz abgelaufen,20831,2020-02-27,2022-06-06
830 days,Grundimmunisiert,15517,2020-02-27,2022-06-06
830 days,Auffrischimpfung,34203,2020-02-27,2022-06-06
830 days,durch Infektion immunisiert,126184,2020-02-27,2022-06-06
831 days,Impfschutz abgelaufen,22141,2020-02-27,2022-06-07
831 days,Grundimmunisiert,15292,2020-02-27,2022-06-07
831 days,Auffrischimpfung,33467,2020-02-27,2022-06-07
831 days,durch Infektion immunisiert,125835,2020-02-27,2022-06-07
832 days,Impfschutz abgelaufen,23596,2020-02-27,2022-06-08
832 days,Grundimmunisiert,15022,2020-02-27,2022-06-08
832 days,Auffrischimpfung,32651,2020-02-27,2022-06-08
832 days,durch Infektion immunisiert,125466,2020-02-27,2022-06-08
833 days,Impfschutz abgelaufen,25111,2020-02-27,2022-06-09
833 days,Grundimmunisiert,14704,2020-02-27,2022-06-09
833 days,Auffrischimpfung,31880,2020-02-27,2022-06-09
833 days,durch Infektion immunisiert,125040,2020-02-27,2022-06-09
834 days,Impfschutz abgelaufen,26243,2020-02-27,2022-06-10
834 days,Grundimmunisiert,14453,2020-02-27,2022-06-10
834 days,Auffrischimpfung,31177,2020-02-27,2022-06-10
834 days,durch Infektion immunisiert,124862,2020-02-27,2022-06-10
835 days,Impfschutz abgelaufen,27303,2020-02-27,2022-06-11
835 days,Grundimmunisiert,14185,2020-02-27,2022-06-11
835 days,Auffrischimpfung,30444,2020-02-27,2022-06-11
835 days,durch Infektion immunisiert,124803,2020-02-27,2022-06-11
836 days,Impfschutz abgelaufen,28321,2020-02-27,2022-06-12
836 days,Grundimmunisiert,14012,2020-02-27,2022-06-12
836 days,Auffrischimpfung,30007,2020-02-27,2022-06-12
836 days,durch Infektion immunisiert,124395,2020-02-27,2022-06-12
837 days,Impfschutz abgelaufen,28532,2020-02-27,2022-06-13
837 days,Grundimmunisiert,14001,2020-02-27,2022-06-13
837 days,Auffrischimpfung,29991,2020-02-27,2022-06-13
837 days,durch Infektion immunisiert,124211,2020-02-27,2022-06-13
838 days,Impfschutz abgelaufen,29895,2020-02-27,2022-06-14
838 days,Grundimmunisiert,13695,2020-02-27,2022-06-14
838 days,Auffrischimpfung,29203,2020-02-27,2022-06-14
838 days,durch Infektion immunisiert,123942,2020-02-27,2022-06-14
839 days,Impfschutz abgelaufen,31136,2020-02-27,2022-06-15
839 days,Grundimmunisiert,13451,2020-02-27,2022-06-15
839 days,Auffrischimpfung,28545,2020-02-27,2022-06-15
839 days,durch Infektion immunisiert,123603,2020-02-27,2022-06-15
840 days,Impfschutz abgelaufen,32233,2020-02-27,2022-06-16
840 days,Grundimmunisiert,13192,2020-02-27,2022-06-16
840 days,Auffrischimpfung,27869,2020-02-27,2022-06-16
840 days,durch Infektion immunisiert,123441,2020-02-27,2022-06-16
841 days,Impfschutz abgelaufen,33256,2020-02-27,2022-06-17
841 days,Grundimmunisiert,12893,2020-02-27,2022-06-17
841 days,Auffrischimpfung,27142,2020-02-27,2022-06-17
841 days,durch Infektion immunisiert,123444,2020-02-27,2022-06-17
842 days,Impfschutz abgelaufen,34229,2020-02-27,2022-06-18
842 days,Grundimmunisiert,12637,2020-02-27,2022-06-18
842 days,Auffrischimpfung,26456,2020-02-27,2022-06-18
842 days,durch Infektion immunisiert,123413,2020-02-27,2022-06-18
843 days,Impfschutz abgelaufen,34620,2020-02-27,2022-06-19
843 days,Grundimmunisiert,12591,2020-02-27,2022-06-19
843 days,Auffrischimpfung,26368,2020-02-27,2022-06-19
843 days,durch Infektion immunisiert,123156,2020-02-27,2022-06-19
844 days,Impfschutz abgelaufen,34617,2020-02-27,2022-06-20
844 days,Grundimmunisiert,12584,2020-02-27,2022-06-20
844 days,Auffrischimpfung,26335,2020-02-27,2022-06-20
844 days,durch Infektion immunisiert,123199,2020-02-27,2022-06-20
845 days,Impfschutz abgelaufen,35905,2020-02-27,2022-06-21
845 days,Grundimmunisiert,12242,2020-02-27,2022-06-21
845 days,Auffrischimpfung,25488,2020-02-27,2022-06-21
845 days,durch Infektion immunisiert,123100,2020-02-27,2022-06-21
846 days,Impfschutz abgelaufen,36820,2020-02-27,2022-06-22
846 days,Grundimmunisiert,12009,2020-02-27,2022-06-22
846 days,Auffrischimpfung,24846,2020-02-27,2022-06-22
846 days,durch Infektion immunisiert,123060,2020-02-27,2022-06-22
847 days,Impfschutz abgelaufen,37488,2020-02-27,2022-06-23
847 days,Grundimmunisiert,11730,2020-02-27,2022-06-23
847 days,Auffrischimpfung,24262,2020-02-27,2022-06-23
847 days,durch Infektion immunisiert,123255,2020-02-27,2022-06-23
848 days,Impfschutz abgelaufen,38102,2020-02-27,2022-06-24
848 days,Grundimmunisiert,11516,2020-02-27,2022-06-24
848 days,Auffrischimpfung,23802,2020-02-27,2022-06-24
848 days,durch Infektion immunisiert,123315,2020-02-27,2022-06-24
849 days,Impfschutz abgelaufen,38090,2020-02-27,2022-06-25
849 days,Grundimmunisiert,11499,2020-02-27,2022-06-25
849 days,Auffrischimpfung,23747,2020-02-27,2022-06-25
849 days,durch Infektion immunisiert,123399,2020-02-27,2022-06-25
850 days,Impfschutz abgelaufen,38223,2020-02-27,2022-06-26
850 days,Grundimmunisiert,11495,2020-02-27,2022-06-26
850 days,Auffrischimpfung,23739,2020-02-27,2022-06-26
850 days,durch Infektion immunisiert,123278,2020-02-27,2022-06-26
851 days,Impfschutz abgelaufen,38048,2020-02-27,2022-06-27
851 days,Grundimmunisiert,11486,2020-02-27,2022-06-27
851 days,Auffrischimpfung,23701,2020-02-27,2022-06-27
851 days,durch Infektion immunisiert,123500,2020-02-27,2022-06-27
852 days,Impfschutz abgelaufen,39168,2020-02-27,2022-06-28
852 days,Grundimmunisiert,11052,2020-02-27,2022-06-28
852 days,Auffrischimpfung,22775,2020-02-27,2022-06-28
852 days,durch Infektion immunisiert,123740,2020-02-27,2022-06-28
853 days,Impfschutz abgelaufen,40292,2020-02-27,2022-06-29
853 days,Grundimmunisiert,10711,2020-02-27,2022-06-29
853 days,Auffrischimpfung,21853,2020-02-27,2022-06-29
853 days,durch Infektion immunisiert,123879,2020-02-27,2022-06-29
854 days,Impfschutz abgelaufen,41260,2020-02-27,2022-06-30
854 days,Grundimmunisiert,10273,2020-02-27,2022-06-30
854 days,Auffrischimpfung,21017,2020-02-27,2022-06-30
854 days,durch Infektion immunisiert,124185,2020-02-27,2022-06-30
855 days,Impfschutz abgelaufen,42231,2020-02-27,2022-07-01
855 days,Grundimmunisiert,9864,2020-02-27,2022-07-01
855 days,Auffrischimpfung,20220,2020-02-27,2022-07-01
855 days,durch Infektion immunisiert,124420,2020-02-27,2022-07-01
856 days,Impfschutz abgelaufen,42112,2020-02-27,2022-07-02
856 days,Grundimmunisiert,9840,2020-02-27,2022-07-02
856 days,Auffrischimpfung,20177,2020-02-27,2022-07-02
856 days,durch Infektion immunisiert,124606,2020-02-27,2022-07-02
857 days,Impfschutz abgelaufen,42464,2020-02-27,2022-07-03
857 days,Grundimmunisiert,9837,2020-02-27,2022-07-03
857 days,Auffrischimpfung,20168,2020-02-27,2022-07-03
857 days,durch Infektion immunisiert,124266,2020-02-27,2022-07-03
858 days,Impfschutz abgelaufen,42345,2020-02-27,2022-07-04
858 days,Grundimmunisiert,9822,2020-02-27,2022-07-04
858 days,Auffrischimpfung,20139,2020-02-27,2022-07-04
858 days,durch Infektion immunisiert,124429,2020-02-27,2022-07-04
859 days,Impfschutz abgelaufen,43460,2020-02-27,2022-07-05
859 days,Grundimmunisiert,9343,2020-02-27,2022-07-05
859 days,Auffrischimpfung,19319,2020-02-27,2022-07-05
859 days,durch Infektion immunisiert,124613,2020-02-27,2022-07-05
860 days,Impfschutz abgelaufen,44659,2020-02-27,2022-07-06
860 days,Grundimmunisiert,8914,2020-02-27,2022-07-06
860 days,Auffrischimpfung,18582,2020-02-27,2022-07-06
860 days,durch Infektion immunisiert,124580,2020-02-27,2022-07-06
861 days,Impfschutz abgelaufen,45603,2020-02-27,2022-07-07
861 days,Grundimmunisiert,8496,2020-02-27,2022-07-07
861 days,Auffrischimpfung,17886,2020-02-27,2022-07-07
861 days,durch Infektion immunisiert,124750,2020-02-27,2022-07-07
862 days,Impfschutz abgelaufen,46725,2020-02-27,2022-07-08
862 days,Grundimmunisiert,8004,2020-02-27,2022-07-08
862 days,Auffrischimpfung,16958,2020-02-27,2022-07-08
862 days,durch Infektion immunisiert,125048,2020-02-27,2022-07-08
863 days,Impfschutz abgelaufen,48284,2020-02-27,2022-07-09
863 days,Grundimmunisiert,7488,2020-02-27,2022-07-09
863 days,Auffrischimpfung,16053,2020-02-27,2022-07-09
863 days,durch Infektion immunisiert,124910,2020-02-27,2022-07-09
864 days,Impfschutz abgelaufen,49937,2020-02-27,2022-07-10
864 days,Grundimmunisiert,7183,2020-02-27,2022-07-10
864 days,Auffrischimpfung,15569,2020-02-27,2022-07-10
864 days,durch Infektion immunisiert,124046,2020-02-27,2022-07-10
865 days,Impfschutz abgelaufen,50717,2020-02-27,2022-07-11
865 days,Grundimmunisiert,7169,2020-02-27,2022-07-11
865 days,Auffrischimpfung,15544,2020-02-27,2022-07-11
865 days,durch Infektion immunisiert,123305,2020-02-27,2022-07-11
866 days,Impfschutz abgelaufen,52480,2020-02-27,2022-07-12
866 days,Grundimmunisiert,6730,2020-02-27,2022-07-12
866 days,Auffrischimpfung,14812,2020-02-27,2022-07-12
866 days,durch Infektion immunisiert,122713,2020-02-27,2022-07-12
867 days,Impfschutz abgelaufen,53930,2020-02-27,2022-07-13
867 days,Grundimmunisiert,6391,2020-02-27,2022-07-13
867 days,Auffrischimpfung,14224,2020-02-27,2022-07-13
867 days,durch Infektion immunisiert,122190,2020-02-27,2022-07-13
868 days,Impfschutz abgelaufen,55706,2020-02-27,2022-07-14
868 days,Grundimmunisiert,5992,2020-02-27,2022-07-14
868 days,Auffrischimpfung,13600,2020-02-27,2022-07-14
868 days,durch Infektion immunisiert,121437,2020-02-27,2022-07-14
869 days,Impfschutz abgelaufen,57344,2020-02-27,2022-07-15
869 days,Grundimmunisiert,5594,2020-02-27,2022-07-15
869 days,Auffrischimpfung,12706,2020-02-27,2022-07-15
869 days,durch Infektion immunisiert,121091,2020-02-27,2022-07-15
870 days,Impfschutz abgelaufen,59017,2020-02-27,2022-07-16
870 days,Grundimmunisiert,5082,2020-02-27,2022-07-16
870 days,Auffrischimpfung,11782,2020-02-27,2022-07-16
870 days,durch Infektion immunisiert,120854,2020-02-27,2022-07-16
871 days,Impfschutz abgelaufen,60115,2020-02-27,2022-07-17
871 days,Grundimmunisiert,5026,2020-02-27,2022-07-17
871 days,Auffrischimpfung,11732,2020-02-27,2022-07-17
871 days,durch Infektion immunisiert,119862,2020-02-27,2022-07-17
872 days,Impfschutz abgelaufen,61036,2020-02-27,2022-07-18
872 days,Grundimmunisiert,5016,2020-02-27,2022-07-18
872 days,Auffrischimpfung,11716,2020-02-27,2022-07-18
872 days,durch Infektion immunisiert,118967,2020-02-27,2022-07-18
873 days,Impfschutz abgelaufen,62985,2020-02-27,2022-07-19
873 days,Grundimmunisiert,4657,2020-02-27,2022-07-19
873 days,Auffrischimpfung,11030,2020-02-27,2022-07-19
873 days,durch Infektion immunisiert,118063,2020-02-27,2022-07-19
874 days,Impfschutz abgelaufen,64831,2020-02-27,2022-07-20
874 days,Grundimmunisiert,4358,2020-02-27,2022-07-20
874 days,Auffrischimpfung,10559,2020-02-27,2022-07-20
874 days,durch Infektion immunisiert,116987,2020-02-27,2022-07-20
875 days,Impfschutz abgelaufen,66693,2020-02-27,2022-07-21
875 days,Grundimmunisiert,4059,2020-02-27,2022-07-21
875 days,Auffrischimpfung,10147,2020-02-27,2022-07-21
875 days,durch Infektion immunisiert,115836,2020-02-27,2022-07-21
876 days,Impfschutz abgelaufen,68353,2020-02-27,2022-07-22
876 days,Grundimmunisiert,3685,2020-02-27,2022-07-22
876 days,Auffrischimpfung,9527,2020-02-27,2022-07-22
876 days,durch Infektion immunisiert,115170,2020-02-27,2022-07-22
877 days,Impfschutz abgelaufen,69885,2020-02-27,2022-07-23
877 days,Grundimmunisiert,3317,2020-02-27,2022-07-23
877 days,Auffrischimpfung,8868,2020-02-27,2022-07-23
877 days,durch Infektion immunisiert,114665,2020-02-27,2022-07-23
878 days,Impfschutz abgelaufen,71425,2020-02-27,2022-07-24
878 days,Grundimmunisiert,3303,2020-02-27,2022-07-24
878 days,Auffrischimpfung,8840,2020-02-27,2022-07-24
878 days,durch Infektion immunisiert,113167,2020-02-27,2022-07-24
879 days,Impfschutz abgelaufen,72866,2020-02-27,2022-07-25
879 days,Grundimmunisiert,3304,2020-02-27,2022-07-25
879 days,Auffrischimpfung,8834,2020-02-27,2022-07-25
879 days,durch Infektion immunisiert,111731,2020-02-27,2022-07-25
880 days,Impfschutz abgelaufen,75371,2020-02-27,2022-07-26
880 days,Grundimmunisiert,3074,2020-02-27,2022-07-26
880 days,Auffrischimpfung,8402,2020-02-27,2022-07-26
880 days,durch Infektion immunisiert,109888,2020-02-27,2022-07-26
881 days,Impfschutz abgelaufen,77469,2020-02-27,2022-07-27
881 days,Grundimmunisiert,2919,2020-02-27,2022-07-27
881 days,Auffrischimpfung,8054,2020-02-27,2022-07-27
881 days,durch Infektion immunisiert,108293,2020-02-27,2022-07-27
882 days,Impfschutz abgelaufen,80120,2020-02-27,2022-07-28
882 days,Grundimmunisiert,2691,2020-02-27,2022-07-28
882 days,Auffrischimpfung,7737,2020-02-27,2022-07-28
882 days,durch Infektion immunisiert,106187,2020-02-27,2022-07-28
883 days,Impfschutz abgelaufen,82133,2020-02-27,2022-07-29
883 days,Grundimmunisiert,2467,2020-02-27,2022-07-29
883 days,Auffrischimpfung,7153,2020-02-27,2022-07-29
883 days,durch Infektion immunisiert,104982,2020-02-27,2022-07-29
884 days,Impfschutz abgelaufen,83256,2020-02-27,2022-07-30
884 days,Grundimmunisiert,2314,2020-02-27,2022-07-30
884 days,Auffrischimpfung,6793,2020-02-27,2022-07-30
884 days,durch Infektion immunisiert,104372,2020-02-27,2022-07-30
885 days,Impfschutz abgelaufen,85359,2020-02-27,2022-07-31
885 days,Grundimmunisiert,2302,2020-02-27,2022-07-31
885 days,Auffrischimpfung,6767,2020-02-27,2022-07-31
885 days,durch Infektion immunisiert,102307,2020-02-27,2022-07-31
886 days,Impfschutz abgelaufen,87847,2020-02-27,2022-08-01
886 days,Grundimmunisiert,2301,2020-02-27,2022-08-01
886 days,Auffrischimpfung,6765,2020-02-27,2022-08-01
886 days,durch Infektion immunisiert,99822,2020-02-27,2022-08-01
887 days,Impfschutz abgelaufen,90097,2020-02-27,2022-08-02
887 days,Grundimmunisiert,2277,2020-02-27,2022-08-02
887 days,Auffrischimpfung,6728,2020-02-27,2022-08-02
887 days,durch Infektion immunisiert,97633,2020-02-27,2022-08-02
888 days,Impfschutz abgelaufen,92197,2020-02-27,2022-08-03
888 days,Grundimmunisiert,2346,2020-02-27,2022-08-03
