day,status,count,first_day,date
792 days,kein Impfschutz,81,2020-02-27,2022-04-29
792 days,Impfschutz abgelaufen,1729,2020-02-27,2022-04-29
792 days,Vollständig geimpft,38569,2020-02-27,2022-04-29
792 days,Auffrischimpfung,97499,2020-02-27,2022-04-29
792 days,durch Infektion geimpft,58857,2020-02-27,2022-04-29
793 days,kein Impfschutz,78,2020-02-27,2022-04-30
793 days,Impfschutz abgelaufen,1897,2020-02-27,2022-04-30
793 days,Vollständig geimpft,38382,2020-02-27,2022-04-30
793 days,Auffrischimpfung,97508,2020-02-27,2022-04-30
793 days,durch Infektion geimpft,58870,2020-02-27,2022-04-30
794 days,kein Impfschutz,78,2020-02-27,2022-05-01
794 days,Impfschutz abgelaufen,1927,2020-02-27,2022-05-01
794 days,Vollständig geimpft,38361,2020-02-27,2022-05-01
794 days,Auffrischimpfung,97508,2020-02-27,2022-05-01
794 days,durch Infektion geimpft,58861,2020-02-27,2022-05-01
795 days,kein Impfschutz,77,2020-02-27,2022-05-02
795 days,Impfschutz abgelaufen,1915,2020-02-27,2022-05-02
795 days,Vollständig geimpft,38341,2020-02-27,2022-05-02
795 days,Auffrischimpfung,97513,2020-02-27,2022-05-02
795 days,durch Infektion geimpft,58889,2020-02-27,2022-05-02
796 days,kein Impfschutz,72,2020-02-27,2022-05-03
796 days,Impfschutz abgelaufen,1915,2020-02-27,2022-05-03
796 days,Vollständig geimpft,38341,2020-02-27,2022-05-03
796 days,Auffrischimpfung,97513,2020-02-27,2022-05-03
796 days,durch Infektion geimpft,58894,2020-02-27,2022-05-03
797 days,kein Impfschutz,70,2020-02-27,2022-05-04
797 days,Impfschutz abgelaufen,1928,2020-02-27,2022-05-04
797 days,Vollständig geimpft,38225,2020-02-27,2022-05-04
797 days,Auffrischimpfung,97617,2020-02-27,2022-05-04
797 days,durch Infektion geimpft,58895,2020-02-27,2022-05-04
798 days,kein Impfschutz,68,2020-02-27,2022-05-05
798 days,Impfschutz abgelaufen,1936,2020-02-27,2022-05-05
798 days,Vollständig geimpft,38158,2020-02-27,2022-05-05
798 days,Auffrischimpfung,97669,2020-02-27,2022-05-05
798 days,durch Infektion geimpft,58904,2020-02-27,2022-05-05
799 days,kein Impfschutz,68,2020-02-27,2022-05-06
799 days,Impfschutz abgelaufen,1955,2020-02-27,2022-05-06
799 days,Vollständig geimpft,38126,2020-02-27,2022-05-06
799 days,Auffrischimpfung,97679,2020-02-27,2022-05-06
799 days,durch Infektion geimpft,58907,2020-02-27,2022-05-06
800 days,kein Impfschutz,68,2020-02-27,2022-05-07
800 days,Impfschutz abgelaufen,2057,2020-02-27,2022-05-07
800 days,Vollständig geimpft,38053,2020-02-27,2022-05-07
800 days,Auffrischimpfung,97687,2020-02-27,2022-05-07
800 days,durch Infektion geimpft,58870,2020-02-27,2022-05-07
801 days,kein Impfschutz,68,2020-02-27,2022-05-08
801 days,Impfschutz abgelaufen,2339,2020-02-27,2022-05-08
801 days,Vollständig geimpft,37777,2020-02-27,2022-05-08
801 days,Auffrischimpfung,97687,2020-02-27,2022-05-08
801 days,durch Infektion geimpft,58864,2020-02-27,2022-05-08
802 days,kein Impfschutz,67,2020-02-27,2022-05-09
802 days,Impfschutz abgelaufen,2326,2020-02-27,2022-05-09
802 days,Vollständig geimpft,37766,2020-02-27,2022-05-09
802 days,Auffrischimpfung,97689,2020-02-27,2022-05-09
802 days,durch Infektion geimpft,58887,2020-02-27,2022-05-09
803 days,kein Impfschutz,66,2020-02-27,2022-05-10
803 days,Impfschutz abgelaufen,2318,2020-02-27,2022-05-10
803 days,Vollständig geimpft,37763,2020-02-27,2022-05-10
803 days,Auffrischimpfung,97691,2020-02-27,2022-05-10
803 days,durch Infektion geimpft,58897,2020-02-27,2022-05-10
804 days,kein Impfschutz,64,2020-02-27,2022-05-11
804 days,Impfschutz abgelaufen,2602,2020-02-27,2022-05-11
804 days,Vollständig geimpft,37339,2020-02-27,2022-05-11
804 days,Auffrischimpfung,97817,2020-02-27,2022-05-11
804 days,durch Infektion geimpft,58913,2020-02-27,2022-05-11
805 days,kein Impfschutz,64,2020-02-27,2022-05-12
805 days,Impfschutz abgelaufen,2796,2020-02-27,2022-05-12
805 days,Vollständig geimpft,37109,2020-02-27,2022-05-12
805 days,Auffrischimpfung,97865,2020-02-27,2022-05-12
805 days,durch Infektion geimpft,58901,2020-02-27,2022-05-12
806 days,kein Impfschutz,64,2020-02-27,2022-05-13
806 days,Impfschutz abgelaufen,2889,2020-02-27,2022-05-13
806 days,Vollständig geimpft,37011,2020-02-27,2022-05-13
806 days,Auffrischimpfung,97876,2020-02-27,2022-05-13
806 days,durch Infektion geimpft,58895,2020-02-27,2022-05-13
807 days,kein Impfschutz,63,2020-02-27,2022-05-14
807 days,Impfschutz abgelaufen,2932,2020-02-27,2022-05-14
807 days,Vollständig geimpft,36983,2020-02-27,2022-05-14
807 days,Auffrischimpfung,97885,2020-02-27,2022-05-14
807 days,durch Infektion geimpft,58872,2020-02-27,2022-05-14
808 days,kein Impfschutz,62,2020-02-27,2022-05-15
808 days,Impfschutz abgelaufen,2966,2020-02-27,2022-05-15
808 days,Vollständig geimpft,36955,2020-02-27,2022-05-15
808 days,Auffrischimpfung,97885,2020-02-27,2022-05-15
808 days,durch Infektion geimpft,58867,2020-02-27,2022-05-15
809 days,kein Impfschutz,61,2020-02-27,2022-05-16
809 days,Impfschutz abgelaufen,2974,2020-02-27,2022-05-16
809 days,Vollständig geimpft,36943,2020-02-27,2022-05-16
809 days,Auffrischimpfung,97887,2020-02-27,2022-05-16
809 days,durch Infektion geimpft,58870,2020-02-27,2022-05-16
810 days,kein Impfschutz,61,2020-02-27,2022-05-17
810 days,Impfschutz abgelaufen,2968,2020-02-27,2022-05-17
810 days,Vollständig geimpft,36929,2020-02-27,2022-05-17
810 days,Auffrischimpfung,97890,2020-02-27,2022-05-17
810 days,durch Infektion geimpft,58887,2020-02-27,2022-05-17
811 days,kein Impfschutz,61,2020-02-27,2022-05-18
811 days,Impfschutz abgelaufen,3337,2020-02-27,2022-05-18
811 days,Vollständig geimpft,36466,2020-02-27,2022-05-18
811 days,Auffrischimpfung,97989,2020-02-27,2022-05-18
811 days,durch Infektion geimpft,58882,2020-02-27,2022-05-18
812 days,kein Impfschutz,61,2020-02-27,2022-05-19
812 days,Impfschutz abgelaufen,3664,2020-02-27,2022-05-19
812 days,Vollständig geimpft,36071,2020-02-27,2022-05-19
812 days,Auffrischimpfung,98034,2020-02-27,2022-05-19
812 days,durch Infektion geimpft,58905,2020-02-27,2022-05-19
813 days,kein Impfschutz,61,2020-02-27,2022-05-20
813 days,Impfschutz abgelaufen,3930,2020-02-27,2022-05-20
813 days,Vollständig geimpft,35787,2020-02-27,2022-05-20
813 days,Auffrischimpfung,98039,2020-02-27,2022-05-20
813 days,durch Infektion geimpft,58918,2020-02-27,2022-05-20
814 days,kein Impfschutz,61,2020-02-27,2022-05-21
814 days,Impfschutz abgelaufen,4225,2020-02-27,2022-05-21
814 days,Vollständig geimpft,35486,2020-02-27,2022-05-21
814 days,Auffrischimpfung,98048,2020-02-27,2022-05-21
814 days,durch Infektion geimpft,58915,2020-02-27,2022-05-21
815 days,kein Impfschutz,61,2020-02-27,2022-05-22
815 days,Impfschutz abgelaufen,4579,2020-02-27,2022-05-22
815 days,Vollständig geimpft,35133,2020-02-27,2022-05-22
815 days,Auffrischimpfung,98048,2020-02-27,2022-05-22
815 days,durch Infektion geimpft,58914,2020-02-27,2022-05-22
816 days,kein Impfschutz,61,2020-02-27,2022-05-23
816 days,Impfschutz abgelaufen,5109,2020-02-27,2022-05-23
816 days,Vollständig geimpft,34596,2020-02-27,2022-05-23
816 days,Auffrischimpfung,98050,2020-02-27,2022-05-23
816 days,durch Infektion geimpft,58919,2020-02-27,2022-05-23
817 days,kein Impfschutz,61,2020-02-27,2022-05-24
817 days,Impfschutz abgelaufen,5383,2020-02-27,2022-05-24
817 days,Vollständig geimpft,34309,2020-02-27,2022-05-24
817 days,Auffrischimpfung,98051,2020-02-27,2022-05-24
817 days,durch Infektion geimpft,58931,2020-02-27,2022-05-24
818 days,kein Impfschutz,61,2020-02-27,2022-05-25
818 days,Impfschutz abgelaufen,5744,2020-02-27,2022-05-25
818 days,Vollständig geimpft,33851,2020-02-27,2022-05-25
818 days,Auffrischimpfung,98149,2020-02-27,2022-05-25
818 days,durch Infektion geimpft,58930,2020-02-27,2022-05-25
819 days,kein Impfschutz,61,2020-02-27,2022-05-26
819 days,Impfschutz abgelaufen,6065,2020-02-27,2022-05-26
819 days,Vollständig geimpft,33541,2020-02-27,2022-05-26
819 days,Auffrischimpfung,98149,2020-02-27,2022-05-26
819 days,durch Infektion geimpft,58919,2020-02-27,2022-05-26
820 days,kein Impfschutz,61,2020-02-27,2022-05-27
820 days,Impfschutz abgelaufen,6600,2020-02-27,2022-05-27
820 days,Vollständig geimpft,32989,2020-02-27,2022-05-27
820 days,Auffrischimpfung,98166,2020-02-27,2022-05-27
820 days,durch Infektion geimpft,58919,2020-02-27,2022-05-27
821 days,kein Impfschutz,61,2020-02-27,2022-05-28
821 days,Impfschutz abgelaufen,6837,2020-02-27,2022-05-28
821 days,Vollständig geimpft,32745,2020-02-27,2022-05-28
821 days,Auffrischimpfung,98174,2020-02-27,2022-05-28
821 days,durch Infektion geimpft,58918,2020-02-27,2022-05-28
822 days,kein Impfschutz,61,2020-02-27,2022-05-29
822 days,Impfschutz abgelaufen,6869,2020-02-27,2022-05-29
822 days,Vollständig geimpft,32704,2020-02-27,2022-05-29
822 days,Auffrischimpfung,98174,2020-02-27,2022-05-29
822 days,durch Infektion geimpft,58927,2020-02-27,2022-05-29
823 days,kein Impfschutz,59,2020-02-27,2022-05-30
823 days,Impfschutz abgelaufen,7378,2020-02-27,2022-05-30
823 days,Vollständig geimpft,32168,2020-02-27,2022-05-30
823 days,Auffrischimpfung,98175,2020-02-27,2022-05-30
823 days,durch Infektion geimpft,58955,2020-02-27,2022-05-30
824 days,kein Impfschutz,58,2020-02-27,2022-05-31
824 days,Impfschutz abgelaufen,7400,2020-02-27,2022-05-31
824 days,Vollständig geimpft,32127,2020-02-27,2022-05-31
824 days,Auffrischimpfung,98175,2020-02-27,2022-05-31
824 days,durch Infektion geimpft,58975,2020-02-27,2022-05-31
825 days,kein Impfschutz,58,2020-02-27,2022-06-01
825 days,Impfschutz abgelaufen,7765,2020-02-27,2022-06-01
825 days,Vollständig geimpft,31672,2020-02-27,2022-06-01
825 days,Auffrischimpfung,98236,2020-02-27,2022-06-01
825 days,durch Infektion geimpft,59004,2020-02-27,2022-06-01
826 days,kein Impfschutz,57,2020-02-27,2022-06-02
826 days,Impfschutz abgelaufen,8121,2020-02-27,2022-06-02
826 days,Vollständig geimpft,31220,2020-02-27,2022-06-02
826 days,Auffrischimpfung,98288,2020-02-27,2022-06-02
826 days,durch Infektion geimpft,59049,2020-02-27,2022-06-02
827 days,kein Impfschutz,57,2020-02-27,2022-06-03
827 days,Impfschutz abgelaufen,8149,2020-02-27,2022-06-03
827 days,Vollständig geimpft,31158,2020-02-27,2022-06-03
827 days,Auffrischimpfung,98296,2020-02-27,2022-06-03
827 days,durch Infektion geimpft,59075,2020-02-27,2022-06-03
828 days,kein Impfschutz,57,2020-02-27,2022-06-04
828 days,Impfschutz abgelaufen,8653,2020-02-27,2022-06-04
828 days,Vollständig geimpft,30617,2020-02-27,2022-06-04
828 days,Auffrischimpfung,98305,2020-02-27,2022-06-04
828 days,durch Infektion geimpft,59103,2020-02-27,2022-06-04
829 days,kein Impfschutz,57,2020-02-27,2022-06-05
829 days,Impfschutz abgelaufen,8918,2020-02-27,2022-06-05
829 days,Vollständig geimpft,30333,2020-02-27,2022-06-05
829 days,Auffrischimpfung,98305,2020-02-27,2022-06-05
829 days,durch Infektion geimpft,59122,2020-02-27,2022-06-05
830 days,kein Impfschutz,57,2020-02-27,2022-06-06
830 days,Impfschutz abgelaufen,9282,2020-02-27,2022-06-06
830 days,Vollständig geimpft,29949,2020-02-27,2022-06-06
830 days,Auffrischimpfung,98305,2020-02-27,2022-06-06
830 days,durch Infektion geimpft,59142,2020-02-27,2022-06-06
831 days,kein Impfschutz,56,2020-02-27,2022-06-07
831 days,Impfschutz abgelaufen,9469,2020-02-27,2022-06-07
831 days,Vollständig geimpft,29711,2020-02-27,2022-06-07
831 days,Auffrischimpfung,98306,2020-02-27,2022-06-07
831 days,durch Infektion geimpft,59193,2020-02-27,2022-06-07
832 days,kein Impfschutz,55,2020-02-27,2022-06-08
832 days,Impfschutz abgelaufen,9594,2020-02-27,2022-06-08
832 days,Vollständig geimpft,29451,2020-02-27,2022-06-08
832 days,Auffrischimpfung,98386,2020-02-27,2022-06-08
832 days,durch Infektion geimpft,59249,2020-02-27,2022-06-08
833 days,kein Impfschutz,55,2020-02-27,2022-06-09
833 days,Impfschutz abgelaufen,9902,2020-02-27,2022-06-09
833 days,Vollständig geimpft,29038,2020-02-27,2022-06-09
833 days,Auffrischimpfung,98432,2020-02-27,2022-06-09
833 days,durch Infektion geimpft,59308,2020-02-27,2022-06-09
834 days,kein Impfschutz,55,2020-02-27,2022-06-10
834 days,Impfschutz abgelaufen,10310,2020-02-27,2022-06-10
834 days,Vollständig geimpft,28572,2020-02-27,2022-06-10
834 days,Auffrischimpfung,98439,2020-02-27,2022-06-10
834 days,durch Infektion geimpft,59359,2020-02-27,2022-06-10
835 days,kein Impfschutz,55,2020-02-27,2022-06-11
835 days,Impfschutz abgelaufen,10786,2020-02-27,2022-06-11
835 days,Vollständig geimpft,28050,2020-02-27,2022-06-11
835 days,Auffrischimpfung,98446,2020-02-27,2022-06-11
835 days,durch Infektion geimpft,59398,2020-02-27,2022-06-11
836 days,kein Impfschutz,54,2020-02-27,2022-06-12
836 days,Impfschutz abgelaufen,11261,2020-02-27,2022-06-12
836 days,Vollständig geimpft,27541,2020-02-27,2022-06-12
836 days,Auffrischimpfung,98446,2020-02-27,2022-06-12
836 days,durch Infektion geimpft,59433,2020-02-27,2022-06-12
837 days,kein Impfschutz,51,2020-02-27,2022-06-13
837 days,Impfschutz abgelaufen,11701,2020-02-27,2022-06-13
837 days,Vollständig geimpft,27016,2020-02-27,2022-06-13
837 days,Auffrischimpfung,98447,2020-02-27,2022-06-13
837 days,durch Infektion geimpft,59520,2020-02-27,2022-06-13
838 days,kein Impfschutz,51,2020-02-27,2022-06-14
838 days,Impfschutz abgelaufen,12009,2020-02-27,2022-06-14
838 days,Vollständig geimpft,26629,2020-02-27,2022-06-14
838 days,Auffrischimpfung,98447,2020-02-27,2022-06-14
838 days,durch Infektion geimpft,59599,2020-02-27,2022-06-14
839 days,kein Impfschutz,51,2020-02-27,2022-06-15
839 days,Impfschutz abgelaufen,12108,2020-02-27,2022-06-15
839 days,Vollständig geimpft,26353,2020-02-27,2022-06-15
839 days,Auffrischimpfung,98536,2020-02-27,2022-06-15
839 days,durch Infektion geimpft,59687,2020-02-27,2022-06-15
840 days,kein Impfschutz,50,2020-02-27,2022-06-16
840 days,Impfschutz abgelaufen,12020,2020-02-27,2022-06-16
840 days,Vollständig geimpft,26308,2020-02-27,2022-06-16
840 days,Auffrischimpfung,98573,2020-02-27,2022-06-16
840 days,durch Infektion geimpft,59784,2020-02-27,2022-06-16
841 days,kein Impfschutz,50,2020-02-27,2022-06-17
841 days,Impfschutz abgelaufen,12206,2020-02-27,2022-06-17
841 days,Vollständig geimpft,26046,2020-02-27,2022-06-17
841 days,Auffrischimpfung,98579,2020-02-27,2022-06-17
841 days,durch Infektion geimpft,59854,2020-02-27,2022-06-17
842 days,kein Impfschutz,50,2020-02-27,2022-06-18
842 days,Impfschutz abgelaufen,12551,2020-02-27,2022-06-18
842 days,Vollständig geimpft,25639,2020-02-27,2022-06-18
842 days,Auffrischimpfung,98583,2020-02-27,2022-06-18
842 days,durch Infektion geimpft,59912,2020-02-27,2022-06-18
843 days,kein Impfschutz,50,2020-02-27,2022-06-19
843 days,Impfschutz abgelaufen,12766,2020-02-27,2022-06-19
843 days,Vollständig geimpft,25379,2020-02-27,2022-06-19
843 days,Auffrischimpfung,98583,2020-02-27,2022-06-19
843 days,durch Infektion geimpft,59957,2020-02-27,2022-06-19
844 days,kein Impfschutz,49,2020-02-27,2022-06-20
844 days,Impfschutz abgelaufen,12874,2020-02-27,2022-06-20
844 days,Vollständig geimpft,25133,2020-02-27,2022-06-20
844 days,Auffrischimpfung,98584,2020-02-27,2022-06-20
844 days,durch Infektion geimpft,60095,2020-02-27,2022-06-20
845 days,kein Impfschutz,48,2020-02-27,2022-06-21
845 days,Impfschutz abgelaufen,13055,2020-02-27,2022-06-21
845 days,Vollständig geimpft,24825,2020-02-27,2022-06-21
845 days,Auffrischimpfung,98585,2020-02-27,2022-06-21
845 days,durch Infektion geimpft,60222,2020-02-27,2022-06-21
846 days,kein Impfschutz,48,2020-02-27,2022-06-22
846 days,Impfschutz abgelaufen,13207,2020-02-27,2022-06-22
846 days,Vollständig geimpft,24466,2020-02-27,2022-06-22
846 days,Auffrischimpfung,98672,2020-02-27,2022-06-22
846 days,durch Infektion geimpft,60342,2020-02-27,2022-06-22
847 days,kein Impfschutz,47,2020-02-27,2022-06-23
847 days,Impfschutz abgelaufen,13327,2020-02-27,2022-06-23
847 days,Vollständig geimpft,24167,2020-02-27,2022-06-23
847 days,Auffrischimpfung,98698,2020-02-27,2022-06-23
847 days,durch Infektion geimpft,60496,2020-02-27,2022-06-23
848 days,kein Impfschutz,47,2020-02-27,2022-06-24
848 days,Impfschutz abgelaufen,13300,2020-02-27,2022-06-24
848 days,Vollständig geimpft,24078,2020-02-27,2022-06-24
848 days,Auffrischimpfung,98707,2020-02-27,2022-06-24
848 days,durch Infektion geimpft,60603,2020-02-27,2022-06-24
849 days,kein Impfschutz,46,2020-02-27,2022-06-25
849 days,Impfschutz abgelaufen,13574,2020-02-27,2022-06-25
849 days,Vollständig geimpft,23710,2020-02-27,2022-06-25
849 days,Auffrischimpfung,98716,2020-02-27,2022-06-25
849 days,durch Infektion geimpft,60689,2020-02-27,2022-06-25
850 days,kein Impfschutz,46,2020-02-27,2022-06-26
850 days,Impfschutz abgelaufen,14139,2020-02-27,2022-06-26
850 days,Vollständig geimpft,23092,2020-02-27,2022-06-26
850 days,Auffrischimpfung,98716,2020-02-27,2022-06-26
850 days,durch Infektion geimpft,60742,2020-02-27,2022-06-26
851 days,kein Impfschutz,46,2020-02-27,2022-06-27
851 days,Impfschutz abgelaufen,14000,2020-02-27,2022-06-27
851 days,Vollständig geimpft,23033,2020-02-27,2022-06-27
851 days,Auffrischimpfung,98717,2020-02-27,2022-06-27
851 days,durch Infektion geimpft,60939,2020-02-27,2022-06-27
852 days,kein Impfschutz,44,2020-02-27,2022-06-28
852 days,Impfschutz abgelaufen,14375,2020-02-27,2022-06-28
852 days,Vollständig geimpft,22476,2020-02-27,2022-06-28
852 days,Auffrischimpfung,98718,2020-02-27,2022-06-28
852 days,durch Infektion geimpft,61122,2020-02-27,2022-06-28
853 days,kein Impfschutz,44,2020-02-27,2022-06-29
853 days,Impfschutz abgelaufen,14500,2020-02-27,2022-06-29
853 days,Vollständig geimpft,22098,2020-02-27,2022-06-29
853 days,Auffrischimpfung,98799,2020-02-27,2022-06-29
853 days,durch Infektion geimpft,61294,2020-02-27,2022-06-29
854 days,kein Impfschutz,44,2020-02-27,2022-06-30
854 days,Impfschutz abgelaufen,14624,2020-02-27,2022-06-30
854 days,Vollständig geimpft,21767,2020-02-27,2022-06-30
854 days,Auffrischimpfung,98820,2020-02-27,2022-06-30
854 days,durch Infektion geimpft,61480,2020-02-27,2022-06-30
855 days,kein Impfschutz,43,2020-02-27,2022-07-01
855 days,Impfschutz abgelaufen,15262,2020-02-27,2022-07-01
855 days,Vollständig geimpft,20983,2020-02-27,2022-07-01
855 days,Auffrischimpfung,98830,2020-02-27,2022-07-01
855 days,durch Infektion geimpft,61617,2020-02-27,2022-07-01
856 days,kein Impfschutz,43,2020-02-27,2022-07-02
856 days,Impfschutz abgelaufen,15507,2020-02-27,2022-07-02
856 days,Vollständig geimpft,20603,2020-02-27,2022-07-02
856 days,Auffrischimpfung,98841,2020-02-27,2022-07-02
856 days,durch Infektion geimpft,61741,2020-02-27,2022-07-02
857 days,kein Impfschutz,43,2020-02-27,2022-07-03
857 days,Impfschutz abgelaufen,15970,2020-02-27,2022-07-03
857 days,Vollständig geimpft,20074,2020-02-27,2022-07-03
857 days,Auffrischimpfung,98841,2020-02-27,2022-07-03
857 days,durch Infektion geimpft,61807,2020-02-27,2022-07-03
858 days,kein Impfschutz,42,2020-02-27,2022-07-04
858 days,Impfschutz abgelaufen,16151,2020-02-27,2022-07-04
858 days,Vollständig geimpft,19679,2020-02-27,2022-07-04
858 days,Auffrischimpfung,98841,2020-02-27,2022-07-04
858 days,durch Infektion geimpft,62022,2020-02-27,2022-07-04
859 days,kein Impfschutz,42,2020-02-27,2022-07-05
859 days,Impfschutz abgelaufen,16358,2020-02-27,2022-07-05
859 days,Vollständig geimpft,19240,2020-02-27,2022-07-05
859 days,Auffrischimpfung,98841,2020-02-27,2022-07-05
859 days,durch Infektion geimpft,62254,2020-02-27,2022-07-05
860 days,kein Impfschutz,41,2020-02-27,2022-07-06
860 days,Impfschutz abgelaufen,16537,2020-02-27,2022-07-06
860 days,Vollständig geimpft,18810,2020-02-27,2022-07-06
860 days,Auffrischimpfung,98901,2020-02-27,2022-07-06
860 days,durch Infektion geimpft,62446,2020-02-27,2022-07-06
861 days,kein Impfschutz,40,2020-02-27,2022-07-07
861 days,Impfschutz abgelaufen,16406,2020-02-27,2022-07-07
861 days,Vollständig geimpft,18721,2020-02-27,2022-07-07
861 days,Auffrischimpfung,98928,2020-02-27,2022-07-07
861 days,durch Infektion geimpft,62640,2020-02-27,2022-07-07
862 days,kein Impfschutz,40,2020-02-27,2022-07-08
862 days,Impfschutz abgelaufen,16494,2020-02-27,2022-07-08
862 days,Vollständig geimpft,18454,2020-02-27,2022-07-08
862 days,Auffrischimpfung,98943,2020-02-27,2022-07-08
862 days,durch Infektion geimpft,62804,2020-02-27,2022-07-08
863 days,kein Impfschutz,39,2020-02-27,2022-07-09
863 days,Impfschutz abgelaufen,16411,2020-02-27,2022-07-09
863 days,Vollständig geimpft,18429,2020-02-27,2022-07-09
863 days,Auffrischimpfung,98957,2020-02-27,2022-07-09
863 days,durch Infektion geimpft,62899,2020-02-27,2022-07-09
864 days,kein Impfschutz,39,2020-02-27,2022-07-10
864 days,Impfschutz abgelaufen,16359,2020-02-27,2022-07-10
864 days,Vollständig geimpft,18417,2020-02-27,2022-07-10
864 days,Auffrischimpfung,98957,2020-02-27,2022-07-10
864 days,durch Infektion geimpft,62963,2020-02-27,2022-07-10
865 days,kein Impfschutz,39,2020-02-27,2022-07-11
865 days,Impfschutz abgelaufen,16232,2020-02-27,2022-07-11
865 days,Vollständig geimpft,18359,2020-02-27,2022-07-11
865 days,Auffrischimpfung,98958,2020-02-27,2022-07-11
865 days,durch Infektion geimpft,63147,2020-02-27,2022-07-11
866 days,kein Impfschutz,39,2020-02-27,2022-07-12
866 days,Impfschutz abgelaufen,16165,2020-02-27,2022-07-12
866 days,Vollständig geimpft,18225,2020-02-27,2022-07-12
866 days,Auffrischimpfung,98958,2020-02-27,2022-07-12
866 days,durch Infektion geimpft,63348,2020-02-27,2022-07-12
867 days,kein Impfschutz,39,2020-02-27,2022-07-13
867 days,Impfschutz abgelaufen,16403,2020-02-27,2022-07-13
867 days,Vollständig geimpft,17792,2020-02-27,2022-07-13
867 days,Auffrischimpfung,99007,2020-02-27,2022-07-13
867 days,durch Infektion geimpft,63494,2020-02-27,2022-07-13
868 days,kein Impfschutz,39,2020-02-27,2022-07-14
868 days,Impfschutz abgelaufen,16237,2020-02-27,2022-07-14
868 days,Vollständig geimpft,17768,2020-02-27,2022-07-14
868 days,Auffrischimpfung,99038,2020-02-27,2022-07-14
868 days,durch Infektion geimpft,63653,2020-02-27,2022-07-14
869 days,kein Impfschutz,39,2020-02-27,2022-07-15
869 days,Impfschutz abgelaufen,16441,2020-02-27,2022-07-15
869 days,Vollständig geimpft,17402,2020-02-27,2022-07-15
869 days,Auffrischimpfung,99079,2020-02-27,2022-07-15
869 days,durch Infektion geimpft,63774,2020-02-27,2022-07-15
870 days,kein Impfschutz,39,2020-02-27,2022-07-16
870 days,Impfschutz abgelaufen,16562,2020-02-27,2022-07-16
870 days,Vollständig geimpft,17188,2020-02-27,2022-07-16
870 days,Auffrischimpfung,99084,2020-02-27,2022-07-16
870 days,durch Infektion geimpft,63862,2020-02-27,2022-07-16
871 days,kein Impfschutz,39,2020-02-27,2022-07-17
871 days,Impfschutz abgelaufen,16859,2020-02-27,2022-07-17
871 days,Vollständig geimpft,16833,2020-02-27,2022-07-17
871 days,Auffrischimpfung,99084,2020-02-27,2022-07-17
871 days,durch Infektion geimpft,63920,2020-02-27,2022-07-17
872 days,kein Impfschutz,36,2020-02-27,2022-07-18
872 days,Impfschutz abgelaufen,16941,2020-02-27,2022-07-18
872 days,Vollständig geimpft,16600,2020-02-27,2022-07-18
872 days,Auffrischimpfung,99085,2020-02-27,2022-07-18
872 days,durch Infektion geimpft,64073,2020-02-27,2022-07-18
873 days,kein Impfschutz,36,2020-02-27,2022-07-19
873 days,Impfschutz abgelaufen,17018,2020-02-27,2022-07-19
873 days,Vollständig geimpft,16391,2020-02-27,2022-07-19
873 days,Auffrischimpfung,99089,2020-02-27,2022-07-19
873 days,durch Infektion geimpft,64201,2020-02-27,2022-07-19
874 days,kein Impfschutz,35,2020-02-27,2022-07-20
874 days,Impfschutz abgelaufen,17077,2020-02-27,2022-07-20
874 days,Vollständig geimpft,16179,2020-02-27,2022-07-20
874 days,Auffrischimpfung,99123,2020-02-27,2022-07-20
874 days,durch Infektion geimpft,64321,2020-02-27,2022-07-20
875 days,kein Impfschutz,35,2020-02-27,2022-07-21
875 days,Impfschutz abgelaufen,17322,2020-02-27,2022-07-21
875 days,Vollständig geimpft,15811,2020-02-27,2022-07-21
875 days,Auffrischimpfung,99150,2020-02-27,2022-07-21
875 days,durch Infektion geimpft,64417,2020-02-27,2022-07-21
876 days,kein Impfschutz,34,2020-02-27,2022-07-22
876 days,Impfschutz abgelaufen,17655,2020-02-27,2022-07-22
876 days,Vollständig geimpft,15370,2020-02-27,2022-07-22
876 days,Auffrischimpfung,99160,2020-02-27,2022-07-22
876 days,durch Infektion geimpft,64516,2020-02-27,2022-07-22
877 days,kein Impfschutz,34,2020-02-27,2022-07-23
877 days,Impfschutz abgelaufen,17606,2020-02-27,2022-07-23
877 days,Vollständig geimpft,15359,2020-02-27,2022-07-23
877 days,Auffrischimpfung,99160,2020-02-27,2022-07-23
877 days,durch Infektion geimpft,64576,2020-02-27,2022-07-23
878 days,kein Impfschutz,34,2020-02-27,2022-07-24
878 days,Impfschutz abgelaufen,17773,2020-02-27,2022-07-24
878 days,Vollständig geimpft,15156,2020-02-27,2022-07-24
878 days,Auffrischimpfung,99160,2020-02-27,2022-07-24
878 days,durch Infektion geimpft,64612,2020-02-27,2022-07-24
879 days,kein Impfschutz,33,2020-02-27,2022-07-25
879 days,Impfschutz abgelaufen,18142,2020-02-27,2022-07-25
879 days,Vollständig geimpft,14668,2020-02-27,2022-07-25
879 days,Auffrischimpfung,99161,2020-02-27,2022-07-25
879 days,durch Infektion geimpft,64731,2020-02-27,2022-07-25
880 days,kein Impfschutz,33,2020-02-27,2022-07-26
880 days,Impfschutz abgelaufen,18047,2020-02-27,2022-07-26
880 days,Vollständig geimpft,14666,2020-02-27,2022-07-26
880 days,Auffrischimpfung,99163,2020-02-27,2022-07-26
880 days,durch Infektion geimpft,64826,2020-02-27,2022-07-26
