day,status,count,first_day,date
774 days,Vollständig geimpft,16700,2020-02-27,2022-04-11
774 days,Auffrischimpfung,62169,2020-02-27,2022-04-11
774 days,durch Infektion geimpft,92758,2020-02-27,2022-04-11
775 days,kein Impfschutz,10212,2020-02-27,2022-04-12
775 days,Impfschutz abgelaufen,14868,2020-02-27,2022-04-12
775 days,Vollständig geimpft,16634,2020-02-27,2022-04-12
775 days,Auffrischimpfung,62113,2020-02-27,2022-04-12
775 days,durch Infektion geimpft,92908,2020-02-27,2022-04-12
776 days,kein Impfschutz,10148,2020-02-27,2022-04-13
776 days,Impfschutz abgelaufen,14739,2020-02-27,2022-04-13
776 days,Vollständig geimpft,16609,2020-02-27,2022-04-13
776 days,Auffrischimpfung,62129,2020-02-27,2022-04-13
776 days,durch Infektion geimpft,93110,2020-02-27,2022-04-13
777 days,kein Impfschutz,10099,2020-02-27,2022-04-14
777 days,Impfschutz abgelaufen,14967,2020-02-27,2022-04-14
777 days,Vollständig geimpft,16341,2020-02-27,2022-04-14
777 days,Auffrischimpfung,62083,2020-02-27,2022-04-14
777 days,durch Infektion geimpft,93245,2020-02-27,2022-04-14
778 days,kein Impfschutz,10077,2020-02-27,2022-04-15
778 days,Impfschutz abgelaufen,14966,2020-02-27,2022-04-15
778 days,Vollständig geimpft,16335,2020-02-27,2022-04-15
778 days,Auffrischimpfung,62057,2020-02-27,2022-04-15
778 days,durch Infektion geimpft,93300,2020-02-27,2022-04-15
779 days,kein Impfschutz,10048,2020-02-27,2022-04-16
779 days,Impfschutz abgelaufen,14979,2020-02-27,2022-04-16
779 days,Vollständig geimpft,16326,2020-02-27,2022-04-16
779 days,Auffrischimpfung,62024,2020-02-27,2022-04-16
779 days,durch Infektion geimpft,93358,2020-02-27,2022-04-16
780 days,kein Impfschutz,10026,2020-02-27,2022-04-17
780 days,Impfschutz abgelaufen,15019,2020-02-27,2022-04-17
780 days,Vollständig geimpft,16320,2020-02-27,2022-04-17
780 days,Auffrischimpfung,62008,2020-02-27,2022-04-17
780 days,durch Infektion geimpft,93362,2020-02-27,2022-04-17
781 days,kein Impfschutz,10006,2020-02-27,2022-04-18
781 days,Impfschutz abgelaufen,15056,2020-02-27,2022-04-18
781 days,Vollständig geimpft,16312,2020-02-27,2022-04-18
781 days,Auffrischimpfung,61986,2020-02-27,2022-04-18
781 days,durch Infektion geimpft,93375,2020-02-27,2022-04-18
782 days,kein Impfschutz,9957,2020-02-27,2022-04-19
782 days,Impfschutz abgelaufen,15158,2020-02-27,2022-04-19
782 days,Vollständig geimpft,16191,2020-02-27,2022-04-19
782 days,Auffrischimpfung,61936,2020-02-27,2022-04-19
782 days,durch Infektion geimpft,93493,2020-02-27,2022-04-19
783 days,kein Impfschutz,9901,2020-02-27,2022-04-20
783 days,Impfschutz abgelaufen,15090,2020-02-27,2022-04-20
783 days,Vollständig geimpft,16184,2020-02-27,2022-04-20
783 days,Auffrischimpfung,61943,2020-02-27,2022-04-20
783 days,durch Infektion geimpft,93617,2020-02-27,2022-04-20
784 days,kein Impfschutz,9859,2020-02-27,2022-04-21
784 days,Impfschutz abgelaufen,15362,2020-02-27,2022-04-21
784 days,Vollständig geimpft,15878,2020-02-27,2022-04-21
784 days,Auffrischimpfung,61900,2020-02-27,2022-04-21
784 days,durch Infektion geimpft,93736,2020-02-27,2022-04-21
785 days,kein Impfschutz,9810,2020-02-27,2022-04-22
785 days,Impfschutz abgelaufen,15380,2020-02-27,2022-04-22
785 days,Vollständig geimpft,15887,2020-02-27,2022-04-22
785 days,Auffrischimpfung,61926,2020-02-27,2022-04-22
785 days,durch Infektion geimpft,93732,2020-02-27,2022-04-22
786 days,kein Impfschutz,9792,2020-02-27,2022-04-23
786 days,Impfschutz abgelaufen,15432,2020-02-27,2022-04-23
786 days,Vollständig geimpft,15877,2020-02-27,2022-04-23
786 days,Auffrischimpfung,61907,2020-02-27,2022-04-23
786 days,durch Infektion geimpft,93727,2020-02-27,2022-04-23
787 days,kein Impfschutz,9775,2020-02-27,2022-04-24
787 days,Impfschutz abgelaufen,15507,2020-02-27,2022-04-24
787 days,Vollständig geimpft,15868,2020-02-27,2022-04-24
787 days,Auffrischimpfung,61890,2020-02-27,2022-04-24
787 days,durch Infektion geimpft,93695,2020-02-27,2022-04-24
788 days,kein Impfschutz,9741,2020-02-27,2022-04-25
788 days,Impfschutz abgelaufen,15554,2020-02-27,2022-04-25
788 days,Vollständig geimpft,15855,2020-02-27,2022-04-25
788 days,Auffrischimpfung,61864,2020-02-27,2022-04-25
788 days,durch Infektion geimpft,93721,2020-02-27,2022-04-25
789 days,kein Impfschutz,9713,2020-02-27,2022-04-26
789 days,Impfschutz abgelaufen,15724,2020-02-27,2022-04-26
789 days,Vollständig geimpft,15689,2020-02-27,2022-04-26
789 days,Auffrischimpfung,61836,2020-02-27,2022-04-26
789 days,durch Infektion geimpft,93773,2020-02-27,2022-04-26
790 days,kein Impfschutz,9678,2020-02-27,2022-04-27
790 days,Impfschutz abgelaufen,15717,2020-02-27,2022-04-27
790 days,Vollständig geimpft,15652,2020-02-27,2022-04-27
790 days,Auffrischimpfung,61879,2020-02-27,2022-04-27
790 days,durch Infektion geimpft,93809,2020-02-27,2022-04-27
791 days,kein Impfschutz,9655,2020-02-27,2022-04-28
791 days,Impfschutz abgelaufen,15923,2020-02-27,2022-04-28
791 days,Vollständig geimpft,15435,2020-02-27,2022-04-28
791 days,Auffrischimpfung,61868,2020-02-27,2022-04-28
791 days,durch Infektion geimpft,93854,2020-02-27,2022-04-28
792 days,kein Impfschutz,9647,2020-02-27,2022-04-29
792 days,Impfschutz abgelaufen,15946,2020-02-27,2022-04-29
792 days,Vollständig geimpft,15415,2020-02-27,2022-04-29
792 days,Auffrischimpfung,61900,2020-02-27,2022-04-29
792 days,durch Infektion geimpft,93827,2020-02-27,2022-04-29
793 days,kein Impfschutz,9624,2020-02-27,2022-04-30
793 days,Impfschutz abgelaufen,16013,2020-02-27,2022-04-30
793 days,Partiell geimpft,2,2020-02-27,2022-04-30
793 days,Vollständig geimpft,15400,2020-02-27,2022-04-30
793 days,Auffrischimpfung,61884,2020-02-27,2022-04-30
793 days,durch Infektion geimpft,93812,2020-02-27,2022-04-30
794 days,kein Impfschutz,9614,2020-02-27,2022-05-01
794 days,Impfschutz abgelaufen,16103,2020-02-27,2022-05-01
794 days,Partiell geimpft,2,2020-02-27,2022-05-01
794 days,Vollständig geimpft,15382,2020-02-27,2022-05-01
794 days,Auffrischimpfung,61875,2020-02-27,2022-05-01
794 days,durch Infektion geimpft,93759,2020-02-27,2022-05-01
795 days,kein Impfschutz,9597,2020-02-27,2022-05-02
795 days,Impfschutz abgelaufen,16135,2020-02-27,2022-05-02
795 days,Partiell geimpft,2,2020-02-27,2022-05-02
795 days,Vollständig geimpft,15367,2020-02-27,2022-05-02
795 days,Auffrischimpfung,61851,2020-02-27,2022-05-02
795 days,durch Infektion geimpft,93783,2020-02-27,2022-05-02
796 days,kein Impfschutz,9560,2020-02-27,2022-05-03
796 days,Impfschutz abgelaufen,16333,2020-02-27,2022-05-03
796 days,Vollständig geimpft,15193,2020-02-27,2022-05-03
796 days,Auffrischimpfung,61826,2020-02-27,2022-05-03
796 days,durch Infektion geimpft,93823,2020-02-27,2022-05-03
797 days,kein Impfschutz,9527,2020-02-27,2022-05-04
797 days,Impfschutz abgelaufen,16305,2020-02-27,2022-05-04
797 days,Vollständig geimpft,15196,2020-02-27,2022-05-04
797 days,Auffrischimpfung,61856,2020-02-27,2022-05-04
797 days,durch Infektion geimpft,93851,2020-02-27,2022-05-04
798 days,kein Impfschutz,9510,2020-02-27,2022-05-05
798 days,Impfschutz abgelaufen,16454,2020-02-27,2022-05-05
798 days,Vollständig geimpft,15003,2020-02-27,2022-05-05
798 days,Auffrischimpfung,61864,2020-02-27,2022-05-05
798 days,durch Infektion geimpft,93904,2020-02-27,2022-05-05
799 days,kein Impfschutz,9492,2020-02-27,2022-05-06
799 days,Impfschutz abgelaufen,16454,2020-02-27,2022-05-06
799 days,Vollständig geimpft,14995,2020-02-27,2022-05-06
799 days,Auffrischimpfung,61847,2020-02-27,2022-05-06
799 days,durch Infektion geimpft,93947,2020-02-27,2022-05-06
800 days,kein Impfschutz,9481,2020-02-27,2022-05-07
800 days,Impfschutz abgelaufen,16478,2020-02-27,2022-05-07
800 days,Vollständig geimpft,14996,2020-02-27,2022-05-07
800 days,Auffrischimpfung,61837,2020-02-27,2022-05-07
800 days,durch Infektion geimpft,93943,2020-02-27,2022-05-07
801 days,kein Impfschutz,9477,2020-02-27,2022-05-08
801 days,Impfschutz abgelaufen,16534,2020-02-27,2022-05-08
801 days,Vollständig geimpft,14976,2020-02-27,2022-05-08
801 days,Auffrischimpfung,61826,2020-02-27,2022-05-08
801 days,durch Infektion geimpft,93922,2020-02-27,2022-05-08
802 days,kein Impfschutz,9459,2020-02-27,2022-05-09
802 days,Impfschutz abgelaufen,16554,2020-02-27,2022-05-09
802 days,Vollständig geimpft,14951,2020-02-27,2022-05-09
802 days,Auffrischimpfung,61808,2020-02-27,2022-05-09
802 days,durch Infektion geimpft,93963,2020-02-27,2022-05-09
803 days,kein Impfschutz,9430,2020-02-27,2022-05-10
803 days,Impfschutz abgelaufen,16706,2020-02-27,2022-05-10
803 days,Vollständig geimpft,14827,2020-02-27,2022-05-10
803 days,Auffrischimpfung,61791,2020-02-27,2022-05-10
803 days,durch Infektion geimpft,93981,2020-02-27,2022-05-10
804 days,kein Impfschutz,9407,2020-02-27,2022-05-11
804 days,Impfschutz abgelaufen,16668,2020-02-27,2022-05-11
804 days,Vollständig geimpft,14822,2020-02-27,2022-05-11
804 days,Auffrischimpfung,61830,2020-02-27,2022-05-11
804 days,durch Infektion geimpft,94008,2020-02-27,2022-05-11
805 days,kein Impfschutz,9397,2020-02-27,2022-05-12
805 days,Impfschutz abgelaufen,16681,2020-02-27,2022-05-12
805 days,Vollständig geimpft,14785,2020-02-27,2022-05-12
805 days,Auffrischimpfung,61838,2020-02-27,2022-05-12
805 days,durch Infektion geimpft,94034,2020-02-27,2022-05-12
806 days,kein Impfschutz,9390,2020-02-27,2022-05-13
806 days,Impfschutz abgelaufen,16737,2020-02-27,2022-05-13
806 days,Vollständig geimpft,14762,2020-02-27,2022-05-13
806 days,Auffrischimpfung,61827,2020-02-27,2022-05-13
806 days,durch Infektion geimpft,94019,2020-02-27,2022-05-13
807 days,kein Impfschutz,9380,2020-02-27,2022-05-14
807 days,Impfschutz abgelaufen,16777,2020-02-27,2022-05-14
807 days,Vollständig geimpft,14764,2020-02-27,2022-05-14
807 days,Auffrischimpfung,61814,2020-02-27,2022-05-14
807 days,durch Infektion geimpft,94000,2020-02-27,2022-05-14
808 days,kein Impfschutz,9374,2020-02-27,2022-05-15
808 days,Impfschutz abgelaufen,16818,2020-02-27,2022-05-15
808 days,Vollständig geimpft,14755,2020-02-27,2022-05-15
808 days,Auffrischimpfung,61808,2020-02-27,2022-05-15
808 days,durch Infektion geimpft,93980,2020-02-27,2022-05-15
809 days,kein Impfschutz,9352,2020-02-27,2022-05-16
809 days,Impfschutz abgelaufen,16863,2020-02-27,2022-05-16
809 days,Vollständig geimpft,14753,2020-02-27,2022-05-16
809 days,Auffrischimpfung,61790,2020-02-27,2022-05-16
809 days,durch Infektion geimpft,93977,2020-02-27,2022-05-16
810 days,kein Impfschutz,9336,2020-02-27,2022-05-17
810 days,Impfschutz abgelaufen,17045,2020-02-27,2022-05-17
810 days,Vollständig geimpft,14591,2020-02-27,2022-05-17
810 days,Auffrischimpfung,61778,2020-02-27,2022-05-17
810 days,durch Infektion geimpft,93985,2020-02-27,2022-05-17
811 days,kein Impfschutz,9314,2020-02-27,2022-05-18
811 days,Impfschutz abgelaufen,17018,2020-02-27,2022-05-18
811 days,Vollständig geimpft,14565,2020-02-27,2022-05-18
811 days,Auffrischimpfung,61825,2020-02-27,2022-05-18
811 days,durch Infektion geimpft,94013,2020-02-27,2022-05-18
812 days,kein Impfschutz,9299,2020-02-27,2022-05-19
812 days,Impfschutz abgelaufen,17313,2020-02-27,2022-05-19
812 days,Vollständig geimpft,14243,2020-02-27,2022-05-19
812 days,Auffrischimpfung,61827,2020-02-27,2022-05-19
812 days,durch Infektion geimpft,94053,2020-02-27,2022-05-19
813 days,kein Impfschutz,9288,2020-02-27,2022-05-20
813 days,Impfschutz abgelaufen,17350,2020-02-27,2022-05-20
813 days,Vollständig geimpft,14217,2020-02-27,2022-05-20
813 days,Auffrischimpfung,61825,2020-02-27,2022-05-20
813 days,durch Infektion geimpft,94055,2020-02-27,2022-05-20
814 days,kein Impfschutz,9286,2020-02-27,2022-05-21
814 days,Impfschutz abgelaufen,17361,2020-02-27,2022-05-21
814 days,Vollständig geimpft,14217,2020-02-27,2022-05-21
814 days,Auffrischimpfung,61822,2020-02-27,2022-05-21
814 days,durch Infektion geimpft,94049,2020-02-27,2022-05-21
815 days,kein Impfschutz,9279,2020-02-27,2022-05-22
815 days,Impfschutz abgelaufen,17403,2020-02-27,2022-05-22
815 days,Vollständig geimpft,14208,2020-02-27,2022-05-22
815 days,Auffrischimpfung,61818,2020-02-27,2022-05-22
815 days,durch Infektion geimpft,94027,2020-02-27,2022-05-22
816 days,kein Impfschutz,9268,2020-02-27,2022-05-23
816 days,Impfschutz abgelaufen,17433,2020-02-27,2022-05-23
816 days,Vollständig geimpft,14189,2020-02-27,2022-05-23
816 days,Auffrischimpfung,61807,2020-02-27,2022-05-23
816 days,durch Infektion geimpft,94038,2020-02-27,2022-05-23
817 days,kein Impfschutz,9257,2020-02-27,2022-05-24
817 days,Impfschutz abgelaufen,17530,2020-02-27,2022-05-24
817 days,Vollständig geimpft,14096,2020-02-27,2022-05-24
817 days,Auffrischimpfung,61795,2020-02-27,2022-05-24
817 days,durch Infektion geimpft,94057,2020-02-27,2022-05-24
818 days,kein Impfschutz,9241,2020-02-27,2022-05-25
818 days,Impfschutz abgelaufen,17496,2020-02-27,2022-05-25
818 days,Vollständig geimpft,14094,2020-02-27,2022-05-25
818 days,Auffrischimpfung,61844,2020-02-27,2022-05-25
818 days,durch Infektion geimpft,94060,2020-02-27,2022-05-25
819 days,kein Impfschutz,9240,2020-02-27,2022-05-26
819 days,Impfschutz abgelaufen,17669,2020-02-27,2022-05-26
819 days,Vollständig geimpft,13920,2020-02-27,2022-05-26
819 days,Auffrischimpfung,61842,2020-02-27,2022-05-26
819 days,durch Infektion geimpft,94064,2020-02-27,2022-05-26
820 days,kein Impfschutz,9231,2020-02-27,2022-05-27
820 days,Impfschutz abgelaufen,17731,2020-02-27,2022-05-27
820 days,Partiell geimpft,1,2020-02-27,2022-05-27
820 days,Vollständig geimpft,13843,2020-02-27,2022-05-27
820 days,Auffrischimpfung,61844,2020-02-27,2022-05-27
820 days,durch Infektion geimpft,94085,2020-02-27,2022-05-27
821 days,kein Impfschutz,9227,2020-02-27,2022-05-28
821 days,Impfschutz abgelaufen,17771,2020-02-27,2022-05-28
821 days,Vollständig geimpft,13806,2020-02-27,2022-05-28
821 days,Auffrischimpfung,61843,2020-02-27,2022-05-28
821 days,durch Infektion geimpft,94088,2020-02-27,2022-05-28
822 days,kein Impfschutz,9221,2020-02-27,2022-05-29
822 days,Impfschutz abgelaufen,17856,2020-02-27,2022-05-29
822 days,Vollständig geimpft,13746,2020-02-27,2022-05-29
822 days,Auffrischimpfung,61839,2020-02-27,2022-05-29
822 days,durch Infektion geimpft,94073,2020-02-27,2022-05-29
823 days,kein Impfschutz,9216,2020-02-27,2022-05-30
823 days,Impfschutz abgelaufen,17899,2020-02-27,2022-05-30
823 days,Vollständig geimpft,13686,2020-02-27,2022-05-30
823 days,Auffrischimpfung,61823,2020-02-27,2022-05-30
823 days,durch Infektion geimpft,94111,2020-02-27,2022-05-30
824 days,kein Impfschutz,9202,2020-02-27,2022-05-31
824 days,Impfschutz abgelaufen,18087,2020-02-27,2022-05-31
824 days,Vollständig geimpft,13500,2020-02-27,2022-05-31
824 days,Auffrischimpfung,61809,2020-02-27,2022-05-31
824 days,durch Infektion geimpft,94137,2020-02-27,2022-05-31
825 days,kein Impfschutz,9181,2020-02-27,2022-06-01
825 days,Impfschutz abgelaufen,18070,2020-02-27,2022-06-01
825 days,Vollständig geimpft,13475,2020-02-27,2022-06-01
825 days,Auffrischimpfung,61819,2020-02-27,2022-06-01
825 days,durch Infektion geimpft,94190,2020-02-27,2022-06-01
826 days,kein Impfschutz,9156,2020-02-27,2022-06-02
826 days,Impfschutz abgelaufen,18134,2020-02-27,2022-06-02
826 days,Partiell geimpft,1,2020-02-27,2022-06-02
826 days,Vollständig geimpft,13357,2020-02-27,2022-06-02
826 days,Auffrischimpfung,61815,2020-02-27,2022-06-02
826 days,durch Infektion geimpft,94272,2020-02-27,2022-06-02
827 days,kein Impfschutz,9141,2020-02-27,2022-06-03
827 days,Impfschutz abgelaufen,18204,2020-02-27,2022-06-03
827 days,Partiell geimpft,1,2020-02-27,2022-06-03
827 days,Vollständig geimpft,13278,2020-02-27,2022-06-03
827 days,Auffrischimpfung,61809,2020-02-27,2022-06-03
827 days,durch Infektion geimpft,94302,2020-02-27,2022-06-03
828 days,kein Impfschutz,9129,2020-02-27,2022-06-04
828 days,Impfschutz abgelaufen,18187,2020-02-27,2022-06-04
828 days,Partiell geimpft,2,2020-02-27,2022-06-04
828 days,Vollständig geimpft,13277,2020-02-27,2022-06-04
828 days,Auffrischimpfung,61802,2020-02-27,2022-06-04
828 days,durch Infektion geimpft,94338,2020-02-27,2022-06-04
829 days,kein Impfschutz,9121,2020-02-27,2022-06-05
829 days,Impfschutz abgelaufen,18241,2020-02-27,2022-06-05
829 days,Partiell geimpft,2,2020-02-27,2022-06-05
829 days,Vollständig geimpft,13220,2020-02-27,2022-06-05
829 days,Auffrischimpfung,61792,2020-02-27,2022-06-05
829 days,durch Infektion geimpft,94359,2020-02-27,2022-06-05
830 days,kein Impfschutz,9109,2020-02-27,2022-06-06
830 days,Impfschutz abgelaufen,18274,2020-02-27,2022-06-06
830 days,Partiell geimpft,2,2020-02-27,2022-06-06
830 days,Vollständig geimpft,13178,2020-02-27,2022-06-06
830 days,Auffrischimpfung,61773,2020-02-27,2022-06-06
830 days,durch Infektion geimpft,94399,2020-02-27,2022-06-06
831 days,kein Impfschutz,9083,2020-02-27,2022-06-07
831 days,Impfschutz abgelaufen,18375,2020-02-27,2022-06-07
831 days,Partiell geimpft,2,2020-02-27,2022-06-07
831 days,Vollständig geimpft,13033,2020-02-27,2022-06-07
831 days,Auffrischimpfung,61744,2020-02-27,2022-06-07
831 days,durch Infektion geimpft,94498,2020-02-27,2022-06-07
832 days,kein Impfschutz,9056,2020-02-27,2022-06-08
832 days,Impfschutz abgelaufen,18332,2020-02-27,2022-06-08
832 days,Vollständig geimpft,12993,2020-02-27,2022-06-08
832 days,Auffrischimpfung,61776,2020-02-27,2022-06-08
832 days,durch Infektion geimpft,94578,2020-02-27,2022-06-08
833 days,kein Impfschutz,9028,2020-02-27,2022-06-09
833 days,Impfschutz abgelaufen,18377,2020-02-27,2022-06-09
833 days,Vollständig geimpft,12882,2020-02-27,2022-06-09
833 days,Auffrischimpfung,61763,2020-02-27,2022-06-09
833 days,durch Infektion geimpft,94685,2020-02-27,2022-06-09
834 days,kein Impfschutz,9003,2020-02-27,2022-06-10
834 days,Impfschutz abgelaufen,18437,2020-02-27,2022-06-10
834 days,Vollständig geimpft,12785,2020-02-27,2022-06-10
834 days,Auffrischimpfung,61752,2020-02-27,2022-06-10
834 days,durch Infektion geimpft,94758,2020-02-27,2022-06-10
835 days,kein Impfschutz,8988,2020-02-27,2022-06-11
835 days,Impfschutz abgelaufen,18404,2020-02-27,2022-06-11
835 days,Vollständig geimpft,12775,2020-02-27,2022-06-11
835 days,Auffrischimpfung,61747,2020-02-27,2022-06-11
835 days,durch Infektion geimpft,94821,2020-02-27,2022-06-11
836 days,kein Impfschutz,8978,2020-02-27,2022-06-12
836 days,Impfschutz abgelaufen,18410,2020-02-27,2022-06-12
836 days,Vollständig geimpft,12747,2020-02-27,2022-06-12
836 days,Auffrischimpfung,61730,2020-02-27,2022-06-12
836 days,durch Infektion geimpft,94870,2020-02-27,2022-06-12
837 days,kein Impfschutz,8947,2020-02-27,2022-06-13
837 days,Impfschutz abgelaufen,18370,2020-02-27,2022-06-13
837 days,Vollständig geimpft,12727,2020-02-27,2022-06-13
837 days,Auffrischimpfung,61698,2020-02-27,2022-06-13
837 days,durch Infektion geimpft,94993,2020-02-27,2022-06-13
838 days,kein Impfschutz,8917,2020-02-27,2022-06-14
838 days,Impfschutz abgelaufen,18464,2020-02-27,2022-06-14
838 days,Vollständig geimpft,12575,2020-02-27,2022-06-14
838 days,Auffrischimpfung,61659,2020-02-27,2022-06-14
838 days,durch Infektion geimpft,95120,2020-02-27,2022-06-14
839 days,kein Impfschutz,8886,2020-02-27,2022-06-15
839 days,Impfschutz abgelaufen,18504,2020-02-27,2022-06-15
839 days,Vollständig geimpft,12433,2020-02-27,2022-06-15
839 days,Auffrischimpfung,61662,2020-02-27,2022-06-15
839 days,durch Infektion geimpft,95250,2020-02-27,2022-06-15
840 days,kein Impfschutz,8850,2020-02-27,2022-06-16
840 days,Impfschutz abgelaufen,18569,2020-02-27,2022-06-16
840 days,Vollständig geimpft,12278,2020-02-27,2022-06-16
840 days,Auffrischimpfung,61653,2020-02-27,2022-06-16
840 days,durch Infektion geimpft,95385,2020-02-27,2022-06-16
841 days,kein Impfschutz,8826,2020-02-27,2022-06-17
841 days,Impfschutz abgelaufen,18561,2020-02-27,2022-06-17
841 days,Vollständig geimpft,12240,2020-02-27,2022-06-17
841 days,Auffrischimpfung,61634,2020-02-27,2022-06-17
841 days,durch Infektion geimpft,95474,2020-02-27,2022-06-17
842 days,kein Impfschutz,8806,2020-02-27,2022-06-18
842 days,Impfschutz abgelaufen,18524,2020-02-27,2022-06-18
842 days,Vollständig geimpft,12235,2020-02-27,2022-06-18
842 days,Auffrischimpfung,61625,2020-02-27,2022-06-18
842 days,durch Infektion geimpft,95545,2020-02-27,2022-06-18
843 days,kein Impfschutz,8790,2020-02-27,2022-06-19
843 days,Impfschutz abgelaufen,18519,2020-02-27,2022-06-19
843 days,Vollständig geimpft,12220,2020-02-27,2022-06-19
843 days,Auffrischimpfung,61603,2020-02-27,2022-06-19
843 days,durch Infektion geimpft,95603,2020-02-27,2022-06-19
844 days,kein Impfschutz,8747,2020-02-27,2022-06-20
844 days,Impfschutz abgelaufen,18442,2020-02-27,2022-06-20
844 days,Vollständig geimpft,12192,2020-02-27,2022-06-20
844 days,Auffrischimpfung,61539,2020-02-27,2022-06-20
844 days,durch Infektion geimpft,95815,2020-02-27,2022-06-20
845 days,kein Impfschutz,8716,2020-02-27,2022-06-21
845 days,Impfschutz abgelaufen,18391,2020-02-27,2022-06-21
845 days,Vollständig geimpft,12154,2020-02-27,2022-06-21
845 days,Auffrischimpfung,61494,2020-02-27,2022-06-21
845 days,durch Infektion geimpft,95980,2020-02-27,2022-06-21
846 days,kein Impfschutz,8674,2020-02-27,2022-06-22
846 days,Impfschutz abgelaufen,18252,2020-02-27,2022-06-22
846 days,Vollständig geimpft,12156,2020-02-27,2022-06-22
846 days,Auffrischimpfung,61491,2020-02-27,2022-06-22
846 days,durch Infektion geimpft,96162,2020-02-27,2022-06-22
847 days,kein Impfschutz,8627,2020-02-27,2022-06-23
847 days,Impfschutz abgelaufen,18152,2020-02-27,2022-06-23
847 days,Vollständig geimpft,12133,2020-02-27,2022-06-23
847 days,Auffrischimpfung,61455,2020-02-27,2022-06-23
847 days,durch Infektion geimpft,96368,2020-02-27,2022-06-23
848 days,kein Impfschutz,8588,2020-02-27,2022-06-24
848 days,Impfschutz abgelaufen,18103,2020-02-27,2022-06-24
848 days,Vollständig geimpft,12122,2020-02-27,2022-06-24
848 days,Auffrischimpfung,61412,2020-02-27,2022-06-24
848 days,durch Infektion geimpft,96510,2020-02-27,2022-06-24
849 days,kein Impfschutz,8569,2020-02-27,2022-06-25
849 days,Impfschutz abgelaufen,18050,2020-02-27,2022-06-25
849 days,Vollständig geimpft,12104,2020-02-27,2022-06-25
849 days,Auffrischimpfung,61386,2020-02-27,2022-06-25
849 days,durch Infektion geimpft,96626,2020-02-27,2022-06-25
850 days,kein Impfschutz,8546,2020-02-27,2022-06-26
850 days,Impfschutz abgelaufen,18040,2020-02-27,2022-06-26
850 days,Vollständig geimpft,12096,2020-02-27,2022-06-26
850 days,Auffrischimpfung,61365,2020-02-27,2022-06-26
850 days,durch Infektion geimpft,96688,2020-02-27,2022-06-26
851 days,kein Impfschutz,8474,2020-02-27,2022-06-27
851 days,Impfschutz abgelaufen,17945,2020-02-27,2022-06-27
851 days,Vollständig geimpft,12072,2020-02-27,2022-06-27
851 days,Auffrischimpfung,61278,2020-02-27,2022-06-27
851 days,durch Infektion geimpft,96966,2020-02-27,2022-06-27
852 days,kein Impfschutz,8422,2020-02-27,2022-06-28
852 days,Impfschutz abgelaufen,17861,2020-02-27,2022-06-28
852 days,Vollständig geimpft,12027,2020-02-27,2022-06-28
852 days,Auffrischimpfung,61220,2020-02-27,2022-06-28
852 days,durch Infektion geimpft,97205,2020-02-27,2022-06-28
853 days,kein Impfschutz,8356,2020-02-27,2022-06-29
853 days,Impfschutz abgelaufen,17693,2020-02-27,2022-06-29
853 days,Vollständig geimpft,12048,2020-02-27,2022-06-29
853 days,Auffrischimpfung,61200,2020-02-27,2022-06-29
853 days,durch Infektion geimpft,97438,2020-02-27,2022-06-29
854 days,kein Impfschutz,8286,2020-02-27,2022-06-30
854 days,Impfschutz abgelaufen,17595,2020-02-27,2022-06-30
854 days,Vollständig geimpft,12024,2020-02-27,2022-06-30
854 days,Auffrischimpfung,61141,2020-02-27,2022-06-30
854 days,durch Infektion geimpft,97689,2020-02-27,2022-06-30
855 days,kein Impfschutz,8248,2020-02-27,2022-07-01
855 days,Impfschutz abgelaufen,17539,2020-02-27,2022-07-01
855 days,Vollständig geimpft,12008,2020-02-27,2022-07-01
855 days,Auffrischimpfung,61092,2020-02-27,2022-07-01
855 days,durch Infektion geimpft,97848,2020-02-27,2022-07-01
856 days,kein Impfschutz,8203,2020-02-27,2022-07-02
856 days,Impfschutz abgelaufen,17463,2020-02-27,2022-07-02
856 days,Vollständig geimpft,11996,2020-02-27,2022-07-02
856 days,Auffrischimpfung,61053,2020-02-27,2022-07-02
856 days,durch Infektion geimpft,98020,2020-02-27,2022-07-02
857 days,kein Impfschutz,8183,2020-02-27,2022-07-03
857 days,Impfschutz abgelaufen,17465,2020-02-27,2022-07-03
857 days,Vollständig geimpft,11982,2020-02-27,2022-07-03
857 days,Auffrischimpfung,61029,2020-02-27,2022-07-03
857 days,durch Infektion geimpft,98076,2020-02-27,2022-07-03
858 days,kein Impfschutz,8109,2020-02-27,2022-07-04
858 days,Impfschutz abgelaufen,17366,2020-02-27,2022-07-04
858 days,Vollständig geimpft,11962,2020-02-27,2022-07-04
858 days,Auffrischimpfung,60956,2020-02-27,2022-07-04
858 days,durch Infektion geimpft,98342,2020-02-27,2022-07-04
859 days,kein Impfschutz,8038,2020-02-27,2022-07-05
859 days,Impfschutz abgelaufen,17268,2020-02-27,2022-07-05
859 days,Partiell geimpft,1,2020-02-27,2022-07-05
859 days,Vollständig geimpft,11916,2020-02-27,2022-07-05
859 days,Auffrischimpfung,60883,2020-02-27,2022-07-05
859 days,durch Infektion geimpft,98629,2020-02-27,2022-07-05
860 days,kein Impfschutz,7965,2020-02-27,2022-07-06
860 days,Impfschutz abgelaufen,17187,2020-02-27,2022-07-06
860 days,Vollständig geimpft,11920,2020-02-27,2022-07-06
860 days,Auffrischimpfung,60776,2020-02-27,2022-07-06
