day,status,count,first_day,date
491 days,Schutz gegen Infektion,87222,2020-02-27,2021-07-02
491 days,Schutz gegen schwere Krankheit,34714,2020-02-27,2021-07-02
492 days,Kein Schutz,72631,2020-02-27,2021-07-03
492 days,Schutz gegen Infektion,88582,2020-02-27,2021-07-03
492 days,Schutz gegen schwere Krankheit,35522,2020-02-27,2021-07-03
493 days,Kein Schutz,70811,2020-02-27,2021-07-04
493 days,Schutz gegen Infektion,89583,2020-02-27,2021-07-04
493 days,Schutz gegen schwere Krankheit,36341,2020-02-27,2021-07-04
494 days,Kein Schutz,69226,2020-02-27,2021-07-05
494 days,Schutz gegen Infektion,90455,2020-02-27,2021-07-05
494 days,Schutz gegen schwere Krankheit,37054,2020-02-27,2021-07-05
495 days,Kein Schutz,67726,2020-02-27,2021-07-06
495 days,Schutz gegen Infektion,91629,2020-02-27,2021-07-06
495 days,Schutz gegen schwere Krankheit,37380,2020-02-27,2021-07-06
496 days,Kein Schutz,66260,2020-02-27,2021-07-07
496 days,Schutz gegen Infektion,92561,2020-02-27,2021-07-07
496 days,Schutz gegen schwere Krankheit,37914,2020-02-27,2021-07-07
497 days,Kein Schutz,64907,2020-02-27,2021-07-08
497 days,Schutz gegen Infektion,94189,2020-02-27,2021-07-08
497 days,Schutz gegen schwere Krankheit,37639,2020-02-27,2021-07-08
498 days,Kein Schutz,64109,2020-02-27,2021-07-09
498 days,Schutz gegen Infektion,95937,2020-02-27,2021-07-09
498 days,Schutz gegen schwere Krankheit,36689,2020-02-27,2021-07-09
499 days,Kein Schutz,63440,2020-02-27,2021-07-10
499 days,Schutz gegen Infektion,97647,2020-02-27,2021-07-10
499 days,Schutz gegen schwere Krankheit,35648,2020-02-27,2021-07-10
500 days,Kein Schutz,63144,2020-02-27,2021-07-11
500 days,Schutz gegen Infektion,99099,2020-02-27,2021-07-11
500 days,Schutz gegen schwere Krankheit,34492,2020-02-27,2021-07-11
501 days,Kein Schutz,62988,2020-02-27,2021-07-12
501 days,Schutz gegen Infektion,100403,2020-02-27,2021-07-12
501 days,Schutz gegen schwere Krankheit,33344,2020-02-27,2021-07-12
502 days,Kein Schutz,62737,2020-02-27,2021-07-13
502 days,Schutz gegen Infektion,101752,2020-02-27,2021-07-13
502 days,Schutz gegen schwere Krankheit,32246,2020-02-27,2021-07-13
503 days,Kein Schutz,62224,2020-02-27,2021-07-14
503 days,Schutz gegen Infektion,102627,2020-02-27,2021-07-14
503 days,Schutz gegen schwere Krankheit,31884,2020-02-27,2021-07-14
504 days,Kein Schutz,61196,2020-02-27,2021-07-15
504 days,Schutz gegen Infektion,103436,2020-02-27,2021-07-15
504 days,Schutz gegen schwere Krankheit,32103,2020-02-27,2021-07-15
505 days,Kein Schutz,60629,2020-02-27,2021-07-16
505 days,Schutz gegen Infektion,103810,2020-02-27,2021-07-16
505 days,Schutz gegen schwere Krankheit,32296,2020-02-27,2021-07-16
506 days,Kein Schutz,59678,2020-02-27,2021-07-17
506 days,Schutz gegen Infektion,104013,2020-02-27,2021-07-17
506 days,Schutz gegen schwere Krankheit,33044,2020-02-27,2021-07-17
507 days,Kein Schutz,58772,2020-02-27,2021-07-18
507 days,Schutz gegen Infektion,104153,2020-02-27,2021-07-18
507 days,Schutz gegen schwere Krankheit,33810,2020-02-27,2021-07-18
508 days,Kein Schutz,57710,2020-02-27,2021-07-19
508 days,Schutz gegen Infektion,104396,2020-02-27,2021-07-19
508 days,Schutz gegen schwere Krankheit,34629,2020-02-27,2021-07-19
509 days,Kein Schutz,56692,2020-02-27,2021-07-20
509 days,Schutz gegen Infektion,105096,2020-02-27,2021-07-20
509 days,Schutz gegen schwere Krankheit,34947,2020-02-27,2021-07-20
510 days,Kein Schutz,55707,2020-02-27,2021-07-21
510 days,Schutz gegen Infektion,105784,2020-02-27,2021-07-21
510 days,Schutz gegen schwere Krankheit,35244,2020-02-27,2021-07-21
511 days,Kein Schutz,54807,2020-02-27,2021-07-22
511 days,Schutz gegen Infektion,106519,2020-02-27,2021-07-22
511 days,Schutz gegen schwere Krankheit,35409,2020-02-27,2021-07-22
512 days,Kein Schutz,53586,2020-02-27,2021-07-23
512 days,Schutz gegen Infektion,107332,2020-02-27,2021-07-23
512 days,Schutz gegen schwere Krankheit,35817,2020-02-27,2021-07-23
513 days,Kein Schutz,52215,2020-02-27,2021-07-24
513 days,Schutz gegen Infektion,108179,2020-02-27,2021-07-24
513 days,Schutz gegen schwere Krankheit,36341,2020-02-27,2021-07-24
514 days,Kein Schutz,51413,2020-02-27,2021-07-25
514 days,Schutz gegen Infektion,109198,2020-02-27,2021-07-25
514 days,Schutz gegen schwere Krankheit,36124,2020-02-27,2021-07-25
515 days,Kein Schutz,50489,2020-02-27,2021-07-26
515 days,Schutz gegen Infektion,110181,2020-02-27,2021-07-26
515 days,Schutz gegen schwere Krankheit,36065,2020-02-27,2021-07-26
516 days,Kein Schutz,49415,2020-02-27,2021-07-27
516 days,Schutz gegen Infektion,110938,2020-02-27,2021-07-27
516 days,Schutz gegen schwere Krankheit,36382,2020-02-27,2021-07-27
517 days,Kein Schutz,48631,2020-02-27,2021-07-28
517 days,Schutz gegen Infektion,112023,2020-02-27,2021-07-28
517 days,Schutz gegen schwere Krankheit,36081,2020-02-27,2021-07-28
518 days,Kein Schutz,48075,2020-02-27,2021-07-29
518 days,Schutz gegen Infektion,113323,2020-02-27,2021-07-29
518 days,Schutz gegen schwere Krankheit,35337,2020-02-27,2021-07-29
519 days,Kein Schutz,47854,2020-02-27,2021-07-30
519 days,Schutz gegen Infektion,114430,2020-02-27,2021-07-30
519 days,Schutz gegen schwere Krankheit,34451,2020-02-27,2021-07-30
520 days,Kein Schutz,47356,2020-02-27,2021-07-31
520 days,Schutz gegen Infektion,115168,2020-02-27,2021-07-31
520 days,Schutz gegen schwere Krankheit,34211,2020-02-27,2021-07-31
521 days,Kein Schutz,46512,2020-02-27,2021-08-01
521 days,Schutz gegen Infektion,116204,2020-02-27,2021-08-01
521 days,Schutz gegen schwere Krankheit,34019,2020-02-27,2021-08-01
522 days,Kein Schutz,45479,2020-02-27,2021-08-02
522 days,Schutz gegen Infektion,117219,2020-02-27,2021-08-02
522 days,Schutz gegen schwere Krankheit,34037,2020-02-27,2021-08-02
523 days,Kein Schutz,44941,2020-02-27,2021-08-03
523 days,Schutz gegen Infektion,117736,2020-02-27,2021-08-03
523 days,Schutz gegen schwere Krankheit,34058,2020-02-27,2021-08-03
524 days,Kein Schutz,44641,2020-02-27,2021-08-04
524 days,Schutz gegen Infektion,118179,2020-02-27,2021-08-04
524 days,Schutz gegen schwere Krankheit,33915,2020-02-27,2021-08-04
525 days,Kein Schutz,43865,2020-02-27,2021-08-05
525 days,Schutz gegen Infektion,118426,2020-02-27,2021-08-05
525 days,Schutz gegen schwere Krankheit,34444,2020-02-27,2021-08-05
526 days,Kein Schutz,42625,2020-02-27,2021-08-06
526 days,Schutz gegen Infektion,118970,2020-02-27,2021-08-06
526 days,Schutz gegen schwere Krankheit,35140,2020-02-27,2021-08-06
527 days,Kein Schutz,41843,2020-02-27,2021-08-07
527 days,Schutz gegen Infektion,120026,2020-02-27,2021-08-07
527 days,Schutz gegen schwere Krankheit,34866,2020-02-27,2021-08-07
528 days,Kein Schutz,41361,2020-02-27,2021-08-08
528 days,Schutz gegen Infektion,120818,2020-02-27,2021-08-08
528 days,Schutz gegen schwere Krankheit,34556,2020-02-27,2021-08-08
529 days,Kein Schutz,41014,2020-02-27,2021-08-09
529 days,Schutz gegen Infektion,121229,2020-02-27,2021-08-09
529 days,Schutz gegen schwere Krankheit,34492,2020-02-27,2021-08-09
530 days,Kein Schutz,40761,2020-02-27,2021-08-10
530 days,Schutz gegen Infektion,121635,2020-02-27,2021-08-10
530 days,Schutz gegen schwere Krankheit,34339,2020-02-27,2021-08-10
531 days,Kein Schutz,40626,2020-02-27,2021-08-11
531 days,Schutz gegen Infektion,122971,2020-02-27,2021-08-11
531 days,Schutz gegen schwere Krankheit,33138,2020-02-27,2021-08-11
532 days,Kein Schutz,40511,2020-02-27,2021-08-12
532 days,Schutz gegen Infektion,124025,2020-02-27,2021-08-12
532 days,Schutz gegen schwere Krankheit,32199,2020-02-27,2021-08-12
533 days,Kein Schutz,40326,2020-02-27,2021-08-13
533 days,Schutz gegen Infektion,124666,2020-02-27,2021-08-13
533 days,Schutz gegen schwere Krankheit,31743,2020-02-27,2021-08-13
534 days,Kein Schutz,40170,2020-02-27,2021-08-14
534 days,Schutz gegen Infektion,125279,2020-02-27,2021-08-14
534 days,Schutz gegen schwere Krankheit,31286,2020-02-27,2021-08-14
535 days,Kein Schutz,39697,2020-02-27,2021-08-15
535 days,Schutz gegen Infektion,124980,2020-02-27,2021-08-15
535 days,Schutz gegen schwere Krankheit,32058,2020-02-27,2021-08-15
536 days,Kein Schutz,39033,2020-02-27,2021-08-16
536 days,Schutz gegen Infektion,124562,2020-02-27,2021-08-16
536 days,Schutz gegen schwere Krankheit,33140,2020-02-27,2021-08-16
537 days,Kein Schutz,38652,2020-02-27,2021-08-17
537 days,Schutz gegen Infektion,124864,2020-02-27,2021-08-17
537 days,Schutz gegen schwere Krankheit,33219,2020-02-27,2021-08-17
538 days,Kein Schutz,38431,2020-02-27,2021-08-18
538 days,Schutz gegen Infektion,125104,2020-02-27,2021-08-18
538 days,Schutz gegen schwere Krankheit,33200,2020-02-27,2021-08-18
539 days,Kein Schutz,38245,2020-02-27,2021-08-19
539 days,Schutz gegen Infektion,125482,2020-02-27,2021-08-19
539 days,Schutz gegen schwere Krankheit,33008,2020-02-27,2021-08-19
540 days,Kein Schutz,37970,2020-02-27,2021-08-20
540 days,Schutz gegen Infektion,125678,2020-02-27,2021-08-20
540 days,Schutz gegen schwere Krankheit,33087,2020-02-27,2021-08-20
541 days,Kein Schutz,37614,2020-02-27,2021-08-21
541 days,Schutz gegen Infektion,126036,2020-02-27,2021-08-21
541 days,Schutz gegen schwere Krankheit,33085,2020-02-27,2021-08-21
542 days,Kein Schutz,36960,2020-02-27,2021-08-22
542 days,Schutz gegen Infektion,125976,2020-02-27,2021-08-22
542 days,Schutz gegen schwere Krankheit,33799,2020-02-27,2021-08-22
543 days,Kein Schutz,36218,2020-02-27,2021-08-23
543 days,Schutz gegen Infektion,125665,2020-02-27,2021-08-23
543 days,Schutz gegen schwere Krankheit,34852,2020-02-27,2021-08-23
544 days,Kein Schutz,35884,2020-02-27,2021-08-24
544 days,Schutz gegen Infektion,125961,2020-02-27,2021-08-24
544 days,Schutz gegen schwere Krankheit,34890,2020-02-27,2021-08-24
545 days,Kein Schutz,35659,2020-02-27,2021-08-25
545 days,Schutz gegen Infektion,126187,2020-02-27,2021-08-25
545 days,Schutz gegen schwere Krankheit,34889,2020-02-27,2021-08-25
546 days,Kein Schutz,35501,2020-02-27,2021-08-26
546 days,Schutz gegen Infektion,126689,2020-02-27,2021-08-26
546 days,Schutz gegen schwere Krankheit,34545,2020-02-27,2021-08-26
547 days,Kein Schutz,35185,2020-02-27,2021-08-27
547 days,Schutz gegen Infektion,126923,2020-02-27,2021-08-27
547 days,Schutz gegen schwere Krankheit,34627,2020-02-27,2021-08-27
548 days,Kein Schutz,34771,2020-02-27,2021-08-28
548 days,Schutz gegen Infektion,128036,2020-02-27,2021-08-28
548 days,Schutz gegen schwere Krankheit,33928,2020-02-27,2021-08-28
549 days,Kein Schutz,34249,2020-02-27,2021-08-29
549 days,Schutz gegen Infektion,128362,2020-02-27,2021-08-29
549 days,Schutz gegen schwere Krankheit,34124,2020-02-27,2021-08-29
550 days,Kein Schutz,33702,2020-02-27,2021-08-30
550 days,Schutz gegen Infektion,128034,2020-02-27,2021-08-30
550 days,Schutz gegen schwere Krankheit,34999,2020-02-27,2021-08-30
551 days,Kein Schutz,33497,2020-02-27,2021-08-31
551 days,Schutz gegen Infektion,127764,2020-02-27,2021-08-31
551 days,Schutz gegen schwere Krankheit,35474,2020-02-27,2021-08-31
552 days,Kein Schutz,33312,2020-02-27,2021-09-01
552 days,Schutz gegen Infektion,126830,2020-02-27,2021-09-01
552 days,Schutz gegen schwere Krankheit,36593,2020-02-27,2021-09-01
553 days,Kein Schutz,33206,2020-02-27,2021-09-02
553 days,Schutz gegen Infektion,126302,2020-02-27,2021-09-02
553 days,Schutz gegen schwere Krankheit,37227,2020-02-27,2021-09-02
554 days,Kein Schutz,32689,2020-02-27,2021-09-03
554 days,Schutz gegen Infektion,126559,2020-02-27,2021-09-03
554 days,Schutz gegen schwere Krankheit,37487,2020-02-27,2021-09-03
555 days,Kein Schutz,32343,2020-02-27,2021-09-04
555 days,Schutz gegen Infektion,127236,2020-02-27,2021-09-04
555 days,Schutz gegen schwere Krankheit,37156,2020-02-27,2021-09-04
556 days,Kein Schutz,31813,2020-02-27,2021-09-05
556 days,Schutz gegen Infektion,126536,2020-02-27,2021-09-05
556 days,Schutz gegen schwere Krankheit,38386,2020-02-27,2021-09-05
557 days,Kein Schutz,31366,2020-02-27,2021-09-06
557 days,Schutz gegen Infektion,126617,2020-02-27,2021-09-06
557 days,Schutz gegen schwere Krankheit,38752,2020-02-27,2021-09-06
558 days,Kein Schutz,31218,2020-02-27,2021-09-07
558 days,Schutz gegen Infektion,126722,2020-02-27,2021-09-07
558 days,Schutz gegen schwere Krankheit,38795,2020-02-27,2021-09-07
559 days,Kein Schutz,31109,2020-02-27,2021-09-08
559 days,Schutz gegen Infektion,126610,2020-02-27,2021-09-08
559 days,Schutz gegen schwere Krankheit,39016,2020-02-27,2021-09-08
560 days,Kein Schutz,30952,2020-02-27,2021-09-09
560 days,Schutz gegen Infektion,127241,2020-02-27,2021-09-09
560 days,Schutz gegen schwere Krankheit,38542,2020-02-27,2021-09-09
561 days,Kein Schutz,30598,2020-02-27,2021-09-10
561 days,Schutz gegen Infektion,127467,2020-02-27,2021-09-10
561 days,Schutz gegen schwere Krankheit,38670,2020-02-27,2021-09-10
562 days,Kein Schutz,30242,2020-02-27,2021-09-11
562 days,Schutz gegen Infektion,128115,2020-02-27,2021-09-11
562 days,Schutz gegen schwere Krankheit,38378,2020-02-27,2021-09-11
563 days,Kein Schutz,30075,2020-02-27,2021-09-12
563 days,Schutz gegen Infektion,128091,2020-02-27,2021-09-12
563 days,Schutz gegen schwere Krankheit,38569,2020-02-27,2021-09-12
564 days,Kein Schutz,29903,2020-02-27,2021-09-13
564 days,Schutz gegen Infektion,128042,2020-02-27,2021-09-13
564 days,Schutz gegen schwere Krankheit,38790,2020-02-27,2021-09-13
565 days,Kein Schutz,29818,2020-02-27,2021-09-14
565 days,Schutz gegen Infektion,127905,2020-02-27,2021-09-14
565 days,Schutz gegen schwere Krankheit,39012,2020-02-27,2021-09-14
566 days,Kein Schutz,29752,2020-02-27,2021-09-15
566 days,Schutz gegen Infektion,127673,2020-02-27,2021-09-15
566 days,Schutz gegen schwere Krankheit,39310,2020-02-27,2021-09-15
567 days,Kein Schutz,29702,2020-02-27,2021-09-16
567 days,Schutz gegen Infektion,128092,2020-02-27,2021-09-16
567 days,Schutz gegen schwere Krankheit,38941,2020-02-27,2021-09-16
568 days,Kein Schutz,29380,2020-02-27,2021-09-17
568 days,Schutz gegen Infektion,128211,2020-02-27,2021-09-17
568 days,Schutz gegen schwere Krankheit,39144,2020-02-27,2021-09-17
569 days,Kein Schutz,28921,2020-02-27,2021-09-18
569 days,Schutz gegen Infektion,128174,2020-02-27,2021-09-18
569 days,Schutz gegen schwere Krankheit,39640,2020-02-27,2021-09-18
570 days,Kein Schutz,28196,2020-02-27,2021-09-19
570 days,Schutz gegen Infektion,128134,2020-02-27,2021-09-19
570 days,Schutz gegen schwere Krankheit,40405,2020-02-27,2021-09-19
571 days,Kein Schutz,27313,2020-02-27,2021-09-20
571 days,Schutz gegen Infektion,127599,2020-02-27,2021-09-20
571 days,Schutz gegen schwere Krankheit,41823,2020-02-27,2021-09-20
572 days,Kein Schutz,27193,2020-02-27,2021-09-21
572 days,Schutz gegen Infektion,127582,2020-02-27,2021-09-21
572 days,Schutz gegen schwere Krankheit,41960,2020-02-27,2021-09-21
573 days,Kein Schutz,27127,2020-02-27,2021-09-22
573 days,Schutz gegen Infektion,127488,2020-02-27,2021-09-22
573 days,Schutz gegen schwere Krankheit,42120,2020-02-27,2021-09-22
574 days,Kein Schutz,27048,2020-02-27,2021-09-23
574 days,Schutz gegen Infektion,128033,2020-02-27,2021-09-23
574 days,Schutz gegen schwere Krankheit,41654,2020-02-27,2021-09-23
575 days,Kein Schutz,26815,2020-02-27,2021-09-24
575 days,Schutz gegen Infektion,128085,2020-02-27,2021-09-24
575 days,Schutz gegen schwere Krankheit,41835,2020-02-27,2021-09-24
576 days,Kein Schutz,26478,2020-02-27,2021-09-25
576 days,Schutz gegen Infektion,128801,2020-02-27,2021-09-25
576 days,Schutz gegen schwere Krankheit,41456,2020-02-27,2021-09-25
577 days,Kein Schutz,26163,2020-02-27,2021-09-26
577 days,Schutz gegen Infektion,128579,2020-02-27,2021-09-26
577 days,Schutz gegen schwere Krankheit,41993,2020-02-27,2021-09-26
578 days,Kein Schutz,25498,2020-02-27,2021-09-27
578 days,Schutz gegen Infektion,128491,2020-02-27,2021-09-27
578 days,Schutz gegen schwere Krankheit,42746,2020-02-27,2021-09-27
579 days,Kein Schutz,25155,2020-02-27,2021-09-28
579 days,Schutz gegen Infektion,128348,2020-02-27,2021-09-28
579 days,Schutz gegen schwere Krankheit,43232,2020-02-27,2021-09-28
580 days,Kein Schutz,24925,2020-02-27,2021-09-29
580 days,Schutz gegen Infektion,128161,2020-02-27,2021-09-29
580 days,Schutz gegen schwere Krankheit,43649,2020-02-27,2021-09-29
581 days,Kein Schutz,24647,2020-02-27,2021-09-30
581 days,Schutz gegen Infektion,128449,2020-02-27,2021-09-30
581 days,Schutz gegen schwere Krankheit,43639,2020-02-27,2021-09-30
582 days,Kein Schutz,24300,2020-02-27,2021-10-01
582 days,Schutz gegen Infektion,128552,2020-02-27,2021-10-01
582 days,Schutz gegen schwere Krankheit,43883,2020-02-27,2021-10-01
583 days,Kein Schutz,23687,2020-02-27,2021-10-02
583 days,Schutz gegen Infektion,129117,2020-02-27,2021-10-02
583 days,Schutz gegen schwere Krankheit,43931,2020-02-27,2021-10-02
584 days,Kein Schutz,23311,2020-02-27,2021-10-03
584 days,Schutz gegen Infektion,129409,2020-02-27,2021-10-03
584 days,Schutz gegen schwere Krankheit,44015,2020-02-27,2021-10-03
585 days,Kein Schutz,22703,2020-02-27,2021-10-04
585 days,Schutz gegen Infektion,129529,2020-02-27,2021-10-04
585 days,Schutz gegen schwere Krankheit,44503,2020-02-27,2021-10-04
586 days,Kein Schutz,22422,2020-02-27,2021-10-05
586 days,Schutz gegen Infektion,129684,2020-02-27,2021-10-05
586 days,Schutz gegen schwere Krankheit,44629,2020-02-27,2021-10-05
587 days,Kein Schutz,22378,2020-02-27,2021-10-06
587 days,Schutz gegen Infektion,129783,2020-02-27,2021-10-06
587 days,Schutz gegen schwere Krankheit,44574,2020-02-27,2021-10-06
588 days,Kein Schutz,22219,2020-02-27,2021-10-07
588 days,Schutz gegen Infektion,130186,2020-02-27,2021-10-07
588 days,Schutz gegen schwere Krankheit,44330,2020-02-27,2021-10-07
589 days,Kein Schutz,21970,2020-02-27,2021-10-08
589 days,Schutz gegen Infektion,130464,2020-02-27,2021-10-08
589 days,Schutz gegen schwere Krankheit,44301,2020-02-27,2021-10-08
590 days,Kein Schutz,21541,2020-02-27,2021-10-09
590 days,Schutz gegen Infektion,130879,2020-02-27,2021-10-09
590 days,Schutz gegen schwere Krankheit,44315,2020-02-27,2021-10-09
591 days,Kein Schutz,21237,2020-02-27,2021-10-10
591 days,Schutz gegen Infektion,131254,2020-02-27,2021-10-10
591 days,Schutz gegen schwere Krankheit,44244,2020-02-27,2021-10-10
592 days,Kein Schutz,20793,2020-02-27,2021-10-11
592 days,Schutz gegen Infektion,130275,2020-02-27,2021-10-11
592 days,Schutz gegen schwere Krankheit,45667,2020-02-27,2021-10-11
593 days,Kein Schutz,20595,2020-02-27,2021-10-12
593 days,Schutz gegen Infektion,130324,2020-02-27,2021-10-12
593 days,Schutz gegen schwere Krankheit,45816,2020-02-27,2021-10-12
594 days,Kein Schutz,20598,2020-02-27,2021-10-13
594 days,Schutz gegen Infektion,130324,2020-02-27,2021-10-13
594 days,Schutz gegen schwere Krankheit,45813,2020-02-27,2021-10-13
595 days,Kein Schutz,20642,2020-02-27,2021-10-14
595 days,Schutz gegen Infektion,130590,2020-02-27,2021-10-14
595 days,Schutz gegen schwere Krankheit,45503,2020-02-27,2021-10-14
596 days,Kein Schutz,20478,2020-02-27,2021-10-15
596 days,Schutz gegen Infektion,130813,2020-02-27,2021-10-15
596 days,Schutz gegen schwere Krankheit,45444,2020-02-27,2021-10-15
597 days,Kein Schutz,19779,2020-02-27,2021-10-16
597 days,Schutz gegen Infektion,130163,2020-02-27,2021-10-16
597 days,Schutz gegen schwere Krankheit,46793,2020-02-27,2021-10-16
598 days,Kein Schutz,18939,2020-02-27,2021-10-17
598 days,Schutz gegen Infektion,130516,2020-02-27,2021-10-17
598 days,Schutz gegen schwere Krankheit,47280,2020-02-27,2021-10-17
599 days,Kein Schutz,18416,2020-02-27,2021-10-18
599 days,Schutz gegen Infektion,130316,2020-02-27,2021-10-18
599 days,Schutz gegen schwere Krankheit,48003,2020-02-27,2021-10-18
600 days,Kein Schutz,18480,2020-02-27,2021-10-19
600 days,Schutz gegen Infektion,129491,2020-02-27,2021-10-19
600 days,Schutz gegen schwere Krankheit,48764,2020-02-27,2021-10-19
601 days,Kein Schutz,18629,2020-02-27,2021-10-20
601 days,Schutz gegen Infektion,129331,2020-02-27,2021-10-20
601 days,Schutz gegen schwere Krankheit,48775,2020-02-27,2021-10-20
602 days,Kein Schutz,18780,2020-02-27,2021-10-21
602 days,Schutz gegen Infektion,129697,2020-02-27,2021-10-21
602 days,Schutz gegen schwere Krankheit,48258,2020-02-27,2021-10-21
603 days,Kein Schutz,18851,2020-02-27,2021-10-22
603 days,Schutz gegen Infektion,130352,2020-02-27,2021-10-22
603 days,Schutz gegen schwere Krankheit,47532,2020-02-27,2021-10-22
604 days,Kein Schutz,18979,2020-02-27,2021-10-23
604 days,Schutz gegen Infektion,130909,2020-02-27,2021-10-23
604 days,Schutz gegen schwere Krankheit,46847,2020-02-27,2021-10-23
605 days,Kein Schutz,18913,2020-02-27,2021-10-24
605 days,Schutz gegen Infektion,131242,2020-02-27,2021-10-24
605 days,Schutz gegen schwere Krankheit,46580,2020-02-27,2021-10-24
606 days,Kein Schutz,19044,2020-02-27,2021-10-25
606 days,Schutz gegen Infektion,131019,2020-02-27,2021-10-25
606 days,Schutz gegen schwere Krankheit,46672,2020-02-27,2021-10-25
607 days,Kein Schutz,19301,2020-02-27,2021-10-26
607 days,Schutz gegen Infektion,130244,2020-02-27,2021-10-26
607 days,Schutz gegen schwere Krankheit,47190,2020-02-27,2021-10-26
608 days,Kein Schutz,19470,2020-02-27,2021-10-27
608 days,Schutz gegen Infektion,130199,2020-02-27,2021-10-27
608 days,Schutz gegen schwere Krankheit,47066,2020-02-27,2021-10-27
609 days,Kein Schutz,19691,2020-02-27,2021-10-28
609 days,Schutz gegen Infektion,130339,2020-02-27,2021-10-28
609 days,Schutz gegen schwere Krankheit,46705,2020-02-27,2021-10-28
610 days,Kein Schutz,19788,2020-02-27,2021-10-29
610 days,Schutz gegen Infektion,130334,2020-02-27,2021-10-29
610 days,Schutz gegen schwere Krankheit,46613,2020-02-27,2021-10-29
611 days,Kein Schutz,19949,2020-02-27,2021-10-30
611 days,Schutz gegen Infektion,130278,2020-02-27,2021-10-30
611 days,Schutz gegen schwere Krankheit,46508,2020-02-27,2021-10-30
612 days,Kein Schutz,19967,2020-02-27,2021-10-31
612 days,Schutz gegen Infektion,130236,2020-02-27,2021-10-31
612 days,Schutz gegen schwere Krankheit,46532,2020-02-27,2021-10-31
613 days,Kein Schutz,20159,2020-02-27,2021-11-01
613 days,Schutz gegen Infektion,130196,2020-02-27,2021-11-01
613 days,Schutz gegen schwere Krankheit,46380,2020-02-27,2021-11-01
614 days,Kein Schutz,20350,2020-02-27,2021-11-02
614 days,Schutz gegen Infektion,129632,2020-02-27,2021-11-02
614 days,Schutz gegen schwere Krankheit,46753,2020-02-27,2021-11-02
615 days,Kein Schutz,20491,2020-02-27,2021-11-03
615 days,Schutz gegen Infektion,129772,2020-02-27,2021-11-03
615 days,Schutz gegen schwere Krankheit,46472,2020-02-27,2021-11-03
616 days,Kein Schutz,20688,2020-02-27,2021-11-04
616 days,Schutz gegen Infektion,130041,2020-02-27,2021-11-04
616 days,Schutz gegen schwere Krankheit,46006,2020-02-27,2021-11-04
617 days,Kein Schutz,20698,2020-02-27,2021-11-05
617 days,Schutz gegen Infektion,130121,2020-02-27,2021-11-05
617 days,Schutz gegen schwere Krankheit,45916,2020-02-27,2021-11-05
618 days,Kein Schutz,20804,2020-02-27,2021-11-06
618 days,Schutz gegen Infektion,130162,2020-02-27,2021-11-06
618 days,Schutz gegen schwere Krankheit,45769,2020-02-27,2021-11-06
619 days,Kein Schutz,20874,2020-02-27,2021-11-07
619 days,Schutz gegen Infektion,130147,2020-02-27,2021-11-07
619 days,Schutz gegen schwere Krankheit,45714,2020-02-27,2021-11-07
620 days,Kein Schutz,20979,2020-02-27,2021-11-08
620 days,Schutz gegen Infektion,129985,2020-02-27,2021-11-08
620 days,Schutz gegen schwere Krankheit,45771,2020-02-27,2021-11-08
621 days,Kein Schutz,21229,2020-02-27,2021-11-09
621 days,Schutz gegen Infektion,129307,2020-02-27,2021-11-09
621 days,Schutz gegen schwere Krankheit,46199,2020-02-27,2021-11-09
622 days,Kein Schutz,21451,2020-02-27,2021-11-10
622 days,Schutz gegen Infektion,128634,2020-02-27,2021-11-10
622 days,Schutz gegen schwere Krankheit,46650,2020-02-27,2021-11-10
623 days,Kein Schutz,21598,2020-02-27,2021-11-11
623 days,Schutz gegen Infektion,129192,2020-02-27,2021-11-11
623 days,Schutz gegen schwere Krankheit,45945,2020-02-27,2021-11-11
624 days,Kein Schutz,21712,2020-02-27,2021-11-12
624 days,Schutz gegen Infektion,129488,2020-02-27,2021-11-12
624 days,Schutz gegen schwere Krankheit,45535,2020-02-27,2021-11-12
625 days,Kein Schutz,21920,2020-02-27,2021-11-13
625 days,Schutz gegen Infektion,129432,2020-02-27,2021-11-13
625 days,Schutz gegen schwere Krankheit,45383,2020-02-27,2021-11-13
626 days,Kein Schutz,22000,2020-02-27,2021-11-14
626 days,Schutz gegen Infektion,128613,2020-02-27,2021-11-14
626 days,Schutz gegen schwere Krankheit,46122,2020-02-27,2021-11-14
627 days,Kein Schutz,22019,2020-02-27,2021-11-15
627 days,Schutz gegen Infektion,128874,2020-02-27,2021-11-15
627 days,Schutz gegen schwere Krankheit,45842,2020-02-27,2021-11-15
628 days,Kein Schutz,22137,2020-02-27,2021-11-16
628 days,Schutz gegen Infektion,129025,2020-02-27,2021-11-16
628 days,Schutz gegen schwere Krankheit,45573,2020-02-27,2021-11-16
629 days,Kein Schutz,21987,2020-02-27,2021-11-17
629 days,Schutz gegen Infektion,129921,2020-02-27,2021-11-17
629 days,Schutz gegen schwere Krankheit,44827,2020-02-27,2021-11-17
630 days,Kein Schutz,21919,2020-02-27,2021-11-18
630 days,Schutz gegen Infektion,130833,2020-02-27,2021-11-18
630 days,Schutz gegen schwere Krankheit,43983,2020-02-27,2021-11-18
631 days,Kein Schutz,21842,2020-02-27,2021-11-19
631 days,Schutz gegen Infektion,131637,2020-02-27,2021-11-19
631 days,Schutz gegen schwere Krankheit,43256,2020-02-27,2021-11-19
632 days,Kein Schutz,21905,2020-02-27,2021-11-20
